"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_a","BgRatio_a"
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","35/2394","115/8545",0.304347826086957,1.08632087465039,0.581394333216434,0.312712722116449,0.542140146382788,0.357291446586369,"MAOB/GNB5/PTGS2/RAPGEF3/MAPK1/HTR2A/GNAI2/PLA2G4A/DUSP1/KCNJ5/ITPR2/GNG11/GNAI1/RAF1/CYP2C9/APP/TRPC1/ITPR1/CACNA1C/PRKCA/GNAQ/BRAF/HTR4/CYP2C19/JMJD7-PLA2G4B/MAP2K1/GNG12/ADCY5/GNG7/HTR3C/HTR1F/PLCB1/GNG2/MAOA/PLA2G4B",35,35,115
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","28/2394","91/8545",0.307692307692308,1.09825846667952,0.587867412567555,0.314416394751418,0.542368280946196,0.357441796138454,"FCGR2B/NFATC3/MAPK1/SOS2/NFKBIA/NFATC2/LILRA1/LILRB5/PPP3CB/CD81/SOS1/AKT3/PPP3CC/PIK3CA/NFATC1/RAF1/PPP3CA/PIK3R1/RASGRP3/BANK1/INPP5D/MAP2K1/FOS/MALT1/JUN/PPP3R2/PLCG2/LILRA6",28,28,91
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","32/2394","105/8545",0.304761904761905,1.08779886223495,0.564718666815558,0.320052211615994,0.54736614306934,0.360735581702448,"ATP1A2/COL23A1/COL17A1/COL4A4/CPA1/SLC8A3/COL7A1/XPNPEP2/COL21A1/ATP1B2/ACE2/SLC38A2/COL4A2/FXYD2/CPA2/COL4A3/KCNE3/SLC8A1/SLC36A3/SLC36A2/COL4A1/COL14A1/COL25A1/MME/COL4A6/DPP4/COL15A1/COL6A6/COL28A1/CELA2B/PGA3/PGA5",32,32,105
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","64/2394","216/8545",0.296296296296296,1.05758222717287,0.534735149679327,0.320486843188425,0.54736614306934,0.360735581702448,"SELE/FAS/MAP2K3/TAB2/TNFRSF1A/NFATC3/CXCL2/APOB/JAK2/MAPK1/NCF4/NFKBIA/CD40/NFATC2/MAPK8/PPP3CB/CCL2/MAP2K6/MAPK10/MAPK14/NFE2L2/RAP1A/AKT3/IFNA8/PPP3CC/PIK3CA/IL1B/RAP1B/LDLR/NFATC1/PPARG/ROCK2/CD36/IL6/TANK/TLR4/CASP1/CYP2C9/PPP3CA/CYP1A1/RXRG/CAMK2D/PIK3R1/VLDLR/CAMK2G/ITPR1/PRKCA/LY96/NLRP3/CXCL3/NOS3/ABCA1/FOS/CD14/SELP/TRAF6/JUN/PLCB1/MAPK11/RXRA/PPP3R2/MAP3K5/CALM1/CCL3",64,64,216
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","15/2394","47/8545",0.319148936170213,1.13915106916227,0.596756203737329,0.325418599908693,0.551339080227799,0.363353901843492,"CACNA1G/MAPK1/GCK/MAPK8/MAPK10/SOCS2/PIK3CA/PIK3R1/CACNA1C/IRS1/PRKCE/ADIPOQ/SLC2A4/SOCS3/IRS2",15,15,47
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","29/2394","95/8545",0.305263157894737,1.08958800510047,0.547776180652731,0.327785307431005,0.551339080227799,0.363353901843492,"TAB2/TRAF3IP2/PTGS2/CXCL2/MAPK1/NFKBIA/MAPK8/CSF3/CCL2/MAPK10/MAPK14/IL4/IL5/CXCL6/IL1B/FOSB/IL17B/JUND/IL6/USP25/CXCL3/IL25/IL13/FOS/IL17D/TRAF6/JUN/IL17RA/MAPK11",29,29,95
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","22/2394","71/8545",0.309859154929577,1.1059926812336,0.559474957895743,0.329205363846164,0.551339080227799,0.363353901843492,"MAP3K14/ATP6V0A1/CXCL2/NFKBIA/TJP1/MET/NOD1/PTPRZ1/MAPK8/MAPK10/MAPK14/HBEGF/EGFR/JAM2/CXCL3/JAM3/JUN/PTPN11/CXCR2/MAPK11/PLCG2/ATP6V1E2",22,22,71
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","22/2394","71/8545",0.309859154929577,1.1059926812336,0.559474957895743,0.329205363846164,0.551339080227799,0.363353901843492,"FGFR1/MAPK1/MET/GCK/LDHB/PDGFRB/AKT3/PIK3CA/PDHA1/RAF1/PDGFRA/MYC/IDH1/NTRK3/SIRT3/PIK3R1/EGFR/KIT/LDHAL6A/MAP2K1/PTEN/LDHAL6B",22,22,71
"hsa00450","Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","6/2394","17/8545",0.352941176470588,1.25976706472063,0.668813115725805,0.333329477276168,0.555549128793614,0.366128487625997,"SEPSECS/CTH/MTR/KYAT3/TXNRD3/INMT",6,6,17
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","74/2394","252/8545",0.293650793650794,1.04813952871597,0.483911676274821,0.336957573962378,0.558895976043368,0.368334190161304,"CYTH3/EHD3/EHD2/SNX1/NEDD4L/NEDD4/CLTCL1/PLD1/EPS15/SNX5/SH3GLB1/WASHC2A/GRK3/EEA1/EHD4/CAV2/CAV1/DNM1/PIP5K1B/RAB11FIP2/SMURF2/FOLR1/CBL/SNX3/ACAP2/CBLB/CHMP3/ARAP3/IQSEC3/WASHC3/WIPF3/PLD2/LDLR/RBSN/VPS4A/SPART/PDGFRA/WASHC4/VPS36/BIN1/ARRB1/USP8/GIT2/PML/IQSEC1/PSD2/EGFR/SH3KBP1/PARD3/DAB2/ZFYVE9/AGAP1/TGFBR2/FOLR2/SMAD3/WASHC2C/TRAF6/SMAD2/CAPZA3/PARD6G/CXCR2/RNF41/IST1/CAV3/MVB12B/IGF2R/DNM3/GRK5/CAPZA2/RUFY2/AGAP9/HLA-E/SNX2/CHMP1B",74,74,252
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","24/2394","79/8545",0.30379746835443,1.08435646077218,0.469907734386151,0.359509158917028,0.593448133140549,0.391105405822604,"MGST1/GSTT2/CYP3A5/ALDH3A1/HSD11B1/GSTM5/UGT2B28/CYP2C9/CYP1A1/CYP1A2/MGST3/EPHX1/CYP3A4/HPGDS/ADH6/AKR1C1/ADH1A/ADH1B/GSTK1/ADH5/ADH4/GSTM2/GSTA1/ADH1C",24,24,79
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","26/2394","86/8545",0.302325581395349,1.07910279574906,0.459940206271234,0.361527221519397,0.593937578210438,0.391427969163858,"ATP1A2/ADCYAP1R1/RAPGEF4/GCK/GLP1R/ATF2/CREB1/ATP1B2/ADCY4/FXYD2/ADCY3/KCNN3/CAMK2D/KCNMB1/CREB5/CAMK2G/CACNA1C/PRKCA/GNAQ/KCNMA1/ADCY5/ADCY6/CREB3L2/PLCB1/KCNMB2/VAMP2",26,26,86
"hsa04213","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","19/2394","62/8545",0.306451612903226,1.09383000512033,0.462575557207948,0.367393611984181,0.599403672565471,0.395030337983651,"IGF1/SIRT1/PRKAG2/CRYAB/AKT3/FOXO3/CAT/PIK3CA/ADCY4/PRKAB2/PRKAA1/ADCY3/PIK3R1/EIF4EBP2/FOXO1/IRS1/ADCY5/ADCY6/IRS2",19,19,62
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","12/2394","38/8545",0.31578947368421,1.12716000527635,0.490087864318994,0.369773013672707,0.599403672565471,0.395030337983651,"IGF1/ATP1A2/NEDD4L/MAPK1/SGK1/PIK3CA/ATP1B2/FXYD2/PIK3R1/NR3C2/PRKCA/IRS1",12,12,38
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","7/2394","21/8545",0.333333333333333,1.18978000556948,0.54319806129842,0.370066615236073,0.599403672565471,0.395030337983651,"XYLT1/DSE/UST/CHST3/CHST7/CSGALNACT1/DSEL",7,7,21
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","23/2394","76/8545",0.302631578947368,1.0801950050565,0.438084490552835,0.372112872703352,0.599901593844189,0.395358487476262,"CFTR/ATP1A2/MYLK/ATP4A/GNAI2/ITPR2/KCNJ2/GNAI1/ATP1B2/ADCY4/ADCY3/CAMK2D/MYLK4/SLC26A7/CAMK2G/ITPR1/KCNJ16/PRKCA/GNAQ/ADCY5/ADCY6/PLCB1/CALM1",23,23,76
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","16/2394","52/8545",0.307692307692308,1.09825846667952,0.443364505550292,0.378751468764926,0.606650782911345,0.399806465625783,"GCLC/MDH1/GCLM/MAT2B/LDHB/CTH/MTR/CDO1/BHMT2/KYAT3/BHMT/APIP/LDHAL6A/LDHAL6B/ADI1/TAT",16,16,52
"hsa00790","Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","9/2394","28/8545",0.321428571428571,1.14728786251343,0.486992733424797,0.380495386058716,0.606650782911345,0.399806465625783,"AKR1B1/MOCS1/ALPL/MOCS2/GPHN/DHFR2/AKR1C3/AKR1B15/AKR1C8",9,9,28
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","18/2394","59/8545",0.305084745762712,1.08895119153817,0.427706737401875,0.381574550410904,0.606650782911345,0.399806465625783,"GCLC/MGST1/GCLM/GSTT2/LANCL1/PRDX6/GGT7/GSTM5/IDH1/MGST3/HPGDS/ANPEP/GPX4/GPX2/GSTK1/GPX3/GSTM2/GSTA1",18,18,59
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","26/2394","87/8545",0.298850574712644,1.06669931533815,0.39009195268156,0.387474681332614,0.613205344310788,0.404126176570954,"ATP1A2/SLC8A3/MYL2/CASQ2/ATP1B2/HRC/COX4I2/FXYD2/TPM1/UQCRC2/CACNA1C/CACNA2D1/ACTC1/MYL3/COX7A1/CACNG2/CACNB4/SLC8A1/TRDN/COX8C/ASPH/TPM2/SLC9A6/CYTB/COX1/COX3",26,26,87
"hsa00061","Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","6/2394","18/8545",0.333333333333333,1.18978000556948,0.502815208828064,0.391301979450953,0.61363264959354,0.404407787375148,"ACSL4/ACACB/MECR/ACSBG2/ACSL1/ACSL5",6,6,18
"hsa04980","Organismal Systems","Digestive system","hsa04980","Cobalamin transport and metabolism","6/2394","18/8545",0.333333333333333,1.18978000556948,0.502815208828064,0.391301979450953,0.61363264959354,0.404407787375148,"MTR/ABCD4/MMAB/MMUT/LMBRD1/TCN2",6,6,18
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","19/2394","63/8545",0.301587301587302,1.07646762408667,0.380030599292283,0.398120417631422,0.621500199469868,0.40959280880394,"HSD17B2/STS/CYP3A5/HSD11B1/AKR1D1/UGT2B28/CYP11A1/CYP1A1/CYP1A2/HSD17B12/AKR1C2/CYP3A4/CYP7A1/CYP7B1/AKR1C1/AKR1C3/HSD17B11/AKR1C8/DHRS11",19,19,63
"hsa00052","Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","10/2394","32/8545",0.3125,1.11541875522139,0.408065508662607,0.40590802232352,0.627974294626073,0.413859489364552,"PGM1/AKR1B1/GCK/G6PC1/G6PC2/UGP2/GALT/GANC/AKR1B15/MGAM2",10,10,32
"hsa04136","Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","10/2394","32/8545",0.3125,1.11541875522139,0.408065508662607,0.40590802232352,0.627974294626073,0.413859489364552,"GABARAPL2/ATG2B/PIK3C3/IGBP1/PPP2CB/ATG4C/GABARAPL1/ATG10/PIK3R4/ATG9A",10,10,32
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","12/2394","39/8545",0.307692307692308,1.09825846667952,0.383671399627317,0.409177243866516,0.630035207281384,0.415217710977205,"MAT2B/DLD/MTHFD1/CTH/MTR/DMGDH/BHMT2/ALDH1L1/BHMT/ALDH7A1/SHMT1/DHFR2",12,12,39
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","32/2394","109/8545",0.293577981651376,1.04787963793275,0.313845315288616,0.412510143870434,0.630035207281384,0.415217710977205,"MAP2K3/TAB2/MAPK1/NFKBIA/CD40/MAPK8/MAP3K8/MAP2K6/MAPK10/MAPK14/AKT3/IFNA8/PIK3CA/IL1B/IL6/TLR4/RIPK1/IFNAR1/PIK3R1/LY96/JAK1/TLR3/MAP2K1/FOS/CD14/TLR1/TRAF6/JUN/MAPK11/TLR9/CCL4/CCL3",32,32,109
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","57/2394","197/8545",0.289340101522843,1.03275320280396,0.290145271037198,0.412718715494472,0.630035207281384,0.415217710977205,"DNAH9/TUBG2/MYO16/KIF1B/KIF26A/MYO9A/TUBE1/MYH7B/TUBB1/MYL9/TNNC2/DCTN6/MYL7/ACTA2/MYH1/MYH3/MYL2/DNAH1/ACTR1B/DNAH6/KIF17/KIF25/MYH2/KLC1/KIF1C/TNNT3/ACTR10/MYH10/MYH11/DYNC1LI2/KIF13A/TUBB2A/TUBB2B/TPM1/KIFC3/DYNLT5/DYNC1I1/ACTC1/STARD9/MYL3/ACTG2/KIF7/TUBA1A/HOOK3/MYO7B/MYO1H/TUBB6/CAPZA3/DYNC2H1/KIF19/MYO18A/DYNC1H1/MYO5A/MYO1C/TPM2/CAPZA2/MYO15B",57,57,197
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","31/2394","106/8545",0.292452830188679,1.04386358979209,0.28348588505915,0.424783396067404,0.645595910322706,0.42547281961771,"CFTR/CLCA1/CLCA4/ATP1A2/ATP2B4/ATP2B1/SCTR/SLC4A4/SLC26A3/CPA1/BST1/RAP1A/ITPR2/RAP1B/PLA2G5/ATP1B2/ADCY4/FXYD2/ADCY3/TRPC1/ITPR1/PRKCA/GNAQ/KCNMA1/CPA2/ADCY5/ADCY6/PLCB1/PLA2G2A/CELA2B/AMY2B",31,31,106
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","26/2394","89/8545",0.292134831460674,1.04272854420696,0.252784500642619,0.440056991204433,0.665875710375129,0.438837996768964,"GABARAPL2/GNB5/GABRP/GABRE/GABRA4/GNAI2/TRAK2/GNG11/GNAI1/ADCY4/SLC38A2/ADCY3/GABARAPL1/GABRR1/CACNA1C/GABRA2/PRKCA/GABRG1/GPHN/GNG12/ADCY5/HAP1/ADCY6/GNG7/GNG2/GABBR1",26,26,89
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","37/2394","128/8545",0.2890625,1.03176234857978,0.225870107344684,0.444111014916061,0.668548557934766,0.440599507288816,"PDE8A/NT5C2/PGM1/PDE8B/PDE1A/AMPD1/NT5C1A/GDA/PDE1B/PDE11A/ADCY4/NT5E/ADCY3/PDE5A/AK3/ALLC/PDE3B/GUCY1A2/AK5/PDE1C/XDH/NPR2/PDE9A/AK4/GUCY1A1/NPR1/ADPRM/PDE7B/PDE3A/ADCY5/ADCY6/URAD/PDE4B/ADSS1/PDE2A/FHIT/NUDT16",37,37,128
"hsa00130","Metabolism","Metabolism of cofactors and vitamins","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis","4/2394","12/8545",0.333333333333333,1.18978000556948,0.410402534932302,0.445699038623177,0.668548557934766,0.440599507288816,"GGCX/HPD/VKORC1L1/TAT",4,4,12
"hsa00563","Metabolism","Glycan biosynthesis and metabolism","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","9/2394","30/8545",0.3,1.07080200501253,0.242344789708114,0.472611701832065,0.705848645593344,0.465181716088978,"PIGV/PIGB/PIGL/GPLD1/PIGZ/PIGK/PGAP4/PIGP/PGAP1",9,9,30
"hsa00541","Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","5/2394","16/8545",0.3125,1.11541875522139,0.288275112083821,0.479407678407794,0.712912280390901,0.469836926207276,"TGDS/CYB5R3/GNE/UGP2/CYB5RL",5,5,16
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","39/2394","137/8545",0.284671532846715,1.01608949380751,0.118433930448859,0.485569164445997,0.718975801432913,0.473833022454643,"CASP10/CFLAR/MAP3K14/FAS/PARP3/TNFRSF1A/GADD45B/MAPK1/NFKBIA/PARP4/MAPK8/SEPTIN4/MAPK10/BIRC2/GADD45A/AKT3/TP53AIP1/PIK3CA/ITPR2/RAF1/NGF/DAB2IP/RIPK1/MCL1/PIK3R1/ATM/ITPR1/DFFA/PTPN13/TUBA1A/MAP2K1/FOS/CTSF/JUN/IL3RA/MAP3K5/SPTAN1/CASP12/CTSO",39,39,137
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","12/2394","41/8545",0.292682926829268,1.04468488293905,0.178920769173209,0.487930381195693,0.719384536378265,0.474102394684074,"DAPK2/MAPK1/RPS6KA5/HBEGF/CDKN1A/RAF1/MYC/EGF/RB1/EGFR/BRAF/MAP2K1",12,12,41
"hsa00100","Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","6/2394","20/8545",0.3,1.07080200501253,0.1977576031972,0.505554408924211,0.742196898207884,0.48913662856721,"FDFT1/LIPA/SC5D/TM7SF2/LSS/SOAT2",6,6,20
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","28/2394","99/8545",0.282828282828283,1.00951030775592,0.0593753878001528,0.514739946650192,0.752480006755577,0.495913597129534,"GAB2/PLPP1/FCGR2B/PLD1/MAPK1/PIP5K1B/PLA2G4A/AKT3/PIK3CA/PLD2/RAF1/WASF3/BIN1/PIK3R1/GSN/DOCK1/PRKCA/WASF2/PLPP3/CFL2/CRK/INPP5D/JMJD7-PLA2G4B/MAP2K1/PRKCE/PLA2G6/PLCG2/PLA2G4B",28,28,99
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","9/2394","31/8545",0.290322580645161,1.03626000485084,0.126171629277747,0.517695065119813,0.75252476001842,0.495943091270721,"TKTL1/H6PD/PGM1/ALDOC/RGN/ALDOB/IDNK/TKT/GLYCTK",9,9,31
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","57/2394","203/8545",0.280788177339901,1.00222847759794,0.0200466140067161,0.519133022853287,0.75252476001842,0.495943091270721,"CYTH3/FYN/CLDN11/FAS/TAB2/CLDN18/TNFRSF1A/ROCK1/PAK3/ABL1/MAPK1/NFKBIA/TUBB1/TJP1/CLDN15/MAPK8/MAPK10/MAPK14/IL1R1/WIPF3/IL1B/WASF3/MYH10/MYH11/ROCK2/CLDN10/IL6/TLR4/TUBB2A/RIPK1/TUBB2B/CASP1/SEC24B/GNA12/LPAR4/ITGB1/CLDN8/NCK1/WASF2/NLRP3/CLDN19/CLDN2/TUBA1A/FOS/MYO1H/TRAF6/TUBB6/JUN/PTPN11/CLDN5/MAPK11/ARHGEF12/CASP4/MYO5A/MYO1C/LPAR1/CYFIP1",57,57,203
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","20/2394","71/8545",0.28169014084507,1.00544789203055,0.0287563172186644,0.53374957206828,0.77047532369689,0.507773211040513,"MGST1/CYP3A43/PTGS2/GSTT2/CYP3A5/HSD11B1/GSTM5/UGT2B28/CYP2C9/CYP1A1/CYP1A2/MGST3/EPHX1/AKR1C2/CYP3A4/HPGDS/CYP2C19/GSTK1/GSTM2/GSTA1",20,20,71
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","5/2394","17/8545",0.294117647058824,1.04980588726719,0.128233464394269,0.540273595545971,0.773420707316846,0.509714333426206,"CPS1/GLUD1/CA3/CA4/CA5B",5,5,17
"hsa03273",NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","5/2394","17/8545",0.294117647058824,1.04980588726719,0.128233464394269,0.540273595545971,0.773420707316846,0.509714333426206,"CD209/CLEC4M/MYH10/MYH11/PCDH9",5,5,17
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","14/2394","50/8545",0.28,0.999415204678363,-0.00258718228902199,0.554725465189994,0.790827625994,0.521186169991469,"MAOB/ALDH3A2/NOS1/ALDH2/ARG1/L3HYPDH/CKMT2/SAT2/ALDH9A1/ALDH4A1/NOS3/ALDH7A1/MAOA/HOGA1",14,14,50
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","9/2394","32/8545",0.28125,1.00387687969925,0.0137067921367108,0.561437820996623,0.797103079192736,0.525321937774618,"CD40/IL4/IL5/EPX/IL10/IL13/RNASE3/FCER1A/PRG2",9,9,32
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","15/2394","56/8545",0.267857142857143,0.956073218761189,-0.205738210157042,0.631309141354161,0.892629728554039,0.588277715843394,"CLK1/SAR1A/CXCL2/BCL2L13/NFKBIA/CLK4/IL1B/C3/IL6/TLR4/CASP1/EEF1A1/CXCL3/CD14/CR1",15,15,56
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/2394","15/8545",0.266666666666667,0.951824004455583,-0.116498850804359,0.642313140940696,0.898488811775107,0.592139079613801,"ST8SIA1/ST3GAL5/ST3GAL2/ST6GALNAC3",4,4,15
"hsa00730","Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","4/2394","15/8545",0.266666666666667,0.951824004455583,-0.116498850804359,0.642313140940696,0.898488811775107,0.592139079613801,"AK5/AK4/ALPL/TPK1",4,4,15
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","20/2394","75/8545",0.266666666666667,0.951824004455583,-0.261420387397617,0.645870218319498,0.898488811775107,0.592139079613801,"TKTL1/CPS1/OTC/MAT2B/CS/ACO2/ALDOC/CTH/MTR/ARG1/ACO1/ASS1/ALDOB/IDH1/TKT/GPT2/IDH3A/GPT/PC/SHMT1",20,20,75
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","20/2394","75/8545",0.266666666666667,0.951824004455583,-0.261420387397617,0.645870218319498,0.898488811775107,0.592139079613801,"IGF1/FAS/AIFM2/SESN1/GADD45B/CDK6/CCND3/CCNG1/GADD45A/CCND2/TP53AIP1/CDKN1A/DDB2/IGFBP3/SESN3/ATM/RCHY1/PTEN/ZMAT3/SERPINB5",20,20,75
