"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","expDiff"
"ENSG00000223635.2",1.34969431936789,1.19728755938737,0.245869371510923,4.86960841047327,1.1181962227567e-06,3.05651427217405e-06,"up"
"ENSG00000223638.3",0.519632126113433,-0.0605608426907468,0.365057509117888,-0.165893978833866,0.868240386032811,0.898399612965834,"no_change"
"ENSG00000223640.1",0.212428648804162,-0.0391643619189897,0.416657146991594,-0.0939966161669605,0.925111844744075,0.9433414864486,"no_change"
"ENSG00000223642.7",2.85676842150071,0.424741625362031,0.294671056103415,1.44140938366532,0.149469060824971,0.205904469547217,"no_change"
"ENSG00000223646.2",7.24418003994875,0.328618455806277,0.171080209476293,1.92084436190625,0.0547513318368045,0.0827432574646189,"no_change"
"ENSG00000223647.1",0.818657863442387,1.37855330163117,0.402658537877443,3.42362863804657,0.00061790998710272,0.00125754583986745,"up"
"ENSG00000223648.4",90.5602679643156,0.377561905858832,0.253698128115558,1.48823291942799,0.136689478519479,0.189905257897568,"no_change"
"ENSG00000223650.1",2.83603212524799,0.507729359584008,0.2797908571428,1.81467459218966,0.0695739318734995,0.102958805094805,"no_change"
"ENSG00000223651.1",0.541709382800484,0.374239976988487,0.347762311476592,1.07613724845419,0.281865879127802,0.360310167682007,"no_change"
"ENSG00000223652.2",32.8094908146741,0.799017103147146,0.132577365028137,6.02679879010695,1.67238991241271e-09,5.74982144175233e-09,"up"
"ENSG00000223653.6",23.779651237173,0.379706399512769,0.135684874912784,2.79844308186037,0.00513496187294589,0.00921972933045772,"up"
"ENSG00000223656.1",7.28392063607569,-3.01439554227325,0.123105623729434,-24.4862537628533,2.06960220667907e-132,3.85189987938216e-130,"down"
"ENSG00000223657.2",1.21103310267679,1.48897638960997,0.23655537352448,6.29440949670875,3.08572245817759e-10,1.12002380488078e-09,"up"
"ENSG00000223658.8",48.6014352432172,-1.30089838837119,0.120150052637724,-10.8272810524158,2.55633385401658e-27,2.27001058002617e-26,"down"
"ENSG00000223660.1",0.492191457355842,0.438252354082673,0.265148034143773,1.65285914903309,0.0983595327552645,0.14100417080593,"no_change"
"ENSG00000223662.1",1.08619397172653,1.51256107535928,0.270469393085158,5.59235578601327,2.24009197111486e-08,7.06840874551989e-08,"up"
"ENSG00000223663.2",1.5985380465884,-0.0391973859461123,0.156529188652351,-0.250415825211802,0.802265792654461,0.846646060082621,"no_change"
"ENSG00000223665.1",0.537306953483433,-0.361311387122052,0.390518850446982,-0.925208569851367,0.35485742659407,0.439337694400084,"no_change"
"ENSG00000223668.1",18.9303372943554,-0.445687538899556,0.0969670073301285,-4.59628023150382,4.30100162231104e-06,1.11271138739019e-05,"down"
"ENSG00000223669.1",1.71398793261184,2.98285647531475,0.489906631203423,6.08862237277246,1.13886387346356e-09,3.96976645957587e-09,"up"
"ENSG00000223672.2",0.467468104529164,-2.06315307149946,0.421157327992113,-4.89877044603649,9.64382323122921e-07,2.64904275643046e-06,"down"
"ENSG00000223675.1",0.493331224855238,0.366905520105937,0.32810867040528,1.11824390270679,0.263462838415513,0.339677030367256,"no_change"
"ENSG00000223676.1",0.503769184012238,-0.1568799177317,0.286660929113848,-0.547266480355942,0.584195668861262,0.663954293131759,"no_change"
"ENSG00000223684.1",0.119894212559759,0.324337018040022,1.21262307960193,0.267467297543515,0.789109390017533,NA,"no_change"
"ENSG00000223685.6",18.4834817381209,-0.312143129607206,0.120922821932391,-2.58134175682508,0.00984170993959048,0.0169597158185912,"down"
"ENSG00000223688.2",0.566598013341417,0.145065349336662,0.427110070408584,0.339643945172936,0.734124679901087,0.791296430286302,"no_change"
"ENSG00000223691.1",0.121139480908953,0.1366361115356,1.2012199983334,0.113747782858404,0.909437733060913,NA,"no_change"
"ENSG00000223692.1",2.66661320672176,0.199839877971579,0.23960897472014,0.834025011813473,0.404266889575102,0.490704123520574,"no_change"
"ENSG00000223694.1",0.398033050647086,-0.537220889315295,0.24802434483806,-2.16600063863109,0.0303111381373355,0.0481890155775515,"down"
"ENSG00000223695.1",6.02094258497368,0.0911747609079633,0.126787872223875,0.719112635213028,0.472071522793379,0.559016001218054,"no_change"
"ENSG00000223697.3",12.6745699544195,0.151932163891176,0.119245012311384,1.27411755801102,0.202621756744534,0.269634282757324,"no_change"
"ENSG00000223698.3",0.0401958487569654,-0.136994762084954,1.64448277688024,-0.0833056837146369,0.933608481055383,NA,"no_change"
"ENSG00000223701.3",1.22770695181614,0.687995533594935,0.300898278947271,2.28647214600885,0.0222266518377247,0.0361560169967393,"up"
"ENSG00000223703.1",1.24078587614497,-1.13822719002944,0.182330064700426,-6.24267419583045,4.30152295389527e-10,1.54321601977821e-09,"down"
"ENSG00000223704.2",35.9043234276974,-0.89082298703966,0.138773470082539,-6.41926001064773,1.36938348051843e-10,5.08452053000863e-10,"down"
"ENSG00000223705.9",576.186848736584,0.35129445809328,0.0946673259372339,3.71083110899524,0.000206579899393319,0.000445870960907138,"up"
"ENSG00000223707.2",0.155673577539471,0.0512471651106575,0.651418652510772,0.0786700916732041,0.937295035114915,NA,"no_change"
"ENSG00000223711.1",8.70687499586422,-0.259714011166283,0.106258687967334,-2.4441673065465,0.0145186919015012,0.0243708134884232,"down"
"ENSG00000223714.1",7.91591794055862,0.608690137140803,0.134770103943467,4.51650714312823,6.28679974556578e-06,1.5992062134048e-05,"up"
"ENSG00000223715.3",66.2741360562108,2.7258280277189,0.248521816096289,10.9681639645784,5.4365111691139e-28,4.98120199875685e-27,"up"
"ENSG00000223716.2",0.247140273496797,0.230638942029278,0.565959315923306,0.407518589305336,0.683627143821482,0.750128667494286,"no_change"
"ENSG00000223718.3",2.78678429323997,0.526089025785547,0.148398839927559,3.54510201051677,0.000392461167281966,0.000818178423823186,"up"
"ENSG00000223720.2",1.58181403542966,-0.708725836098854,0.232380955772127,-3.04984474198407,0.00228959693438923,0.00432489226646861,"down"
"ENSG00000223721.3",0.294730533119112,0.234688171580974,0.499269694129387,0.470062922585792,0.63831006314753,0.711833258018552,"no_change"
"ENSG00000223722.3",42.7194004979696,0.811471028486642,0.235405626796655,3.44711823387126,0.000566600559434015,0.00115827149232872,"up"
"ENSG00000223723.1",11.3700738846786,-0.433741580893768,0.195079225679685,-2.22341245913063,0.0261880003395692,0.0420796517002589,"down"
"ENSG00000223724.1",1.79953079951727,1.09181455675266,0.429256601832956,2.54350090852542,0.0109747771566337,0.0187674673980905,"up"
"ENSG00000223725.6",3.47580959570289,-0.234059695850499,0.146538158989371,-1.59726106472702,0.110207525920601,0.156290895904436,"no_change"
"ENSG00000223727.6",1.75950846577119,-0.408573591569986,0.232729973105756,-1.75556928107547,0.0791619812991225,0.115755846628352,"no_change"
"ENSG00000223728.3",0.23963780003519,-0.0808848057559459,0.793671824375669,-0.101912154711518,0.918826402133014,0.938253380504049,"no_change"
"ENSG00000223729.1",6.43196117965632,4.13272278321453,0.498272261442034,8.29410565872992,1.0940517839254e-16,5.83337148329152e-16,"up"
"ENSG00000223730.1",1.82083794628823,0.646838096914154,0.232890518783268,2.77743422228413,0.00547899286322927,0.00980019878278518,"up"
"ENSG00000223731.3",2.05742596587457,0.162256397985632,0.177690510408911,0.913140480109145,0.36116866273969,0.445957584237776,"no_change"
"ENSG00000223732.2",0.370422462582038,0.292561178471688,0.483206137407267,0.605458324766901,0.544874507533884,0.628334903359149,"no_change"
"ENSG00000223733.1",0.252910887259392,0.25881264912426,0.547033738891037,0.473120085150383,0.636127507969178,0.710004581857312,"no_change"
"ENSG00000223734.2",1.95429019192795,0.162044645096956,0.165744141406801,0.977679474650238,0.328232876420845,0.410998010308448,"no_change"
"ENSG00000223735.1",0.265290309826541,0.0196031655852316,0.768635301720403,0.0255038579952738,0.97965307125426,0.984988380160667,"no_change"
"ENSG00000223738.3",0.226104352873038,0.25131250543738,0.462108243645542,0.543839043975481,0.586552238376238,0.666301804591392,"no_change"
"ENSG00000223739.1",0.312336801005455,0.216832602918763,0.416469668655534,0.520644405194625,0.602614509597034,0.680393138773977,"no_change"
"ENSG00000223742.1",0.213523341169726,0.295109723643093,0.852836316759942,0.346033251450009,0.729317725549023,0.787694630823778,"no_change"
"ENSG00000223745.8",606.388474648601,-0.655519335651399,0.0853960847923303,-7.67622236131221,1.63848613827761e-14,7.79894873074546e-14,"down"
"ENSG00000223749.11",125.748084939505,0.850612274368978,0.147720680369615,5.7582477432452,8.49915566533821e-09,2.77457284946531e-08,"up"
"ENSG00000223750.1",1.53788219811296,-2.02320338021668,0.207241007364522,-9.76256294999573,1.62983318351417e-22,1.16034694926444e-21,"down"
"ENSG00000223751.1",14.0710076101187,0.58882724624695,0.235688507920638,2.4983282020913,0.0124780608221678,0.0211548550226969,"up"
"ENSG00000223753.2",0.205426985630979,0.325480825774912,0.44772579408152,0.726964651305414,0.467247610357575,0.554114275326197,"no_change"
"ENSG00000223754.1",1.3010903783414,-1.34009604905076,0.193122802087638,-6.93908764042597,3.9464026447792e-12,1.62765557239182e-11,"down"
"ENSG00000223756.7",77.7900393023861,-1.84698353752042,0.108990241279173,-16.9463202929285,2.04882362533652e-64,6.64344119589467e-63,"down"
"ENSG00000223760.4",3.91558951924991,2.28766719169717,0.379466473725992,6.02864113194114,1.65343974027175e-09,5.6880861453409e-09,"up"
"ENSG00000223764.2",307.536596460928,2.25632512229227,0.187119159526104,12.0582260416657,1.75522820288771e-33,2.028347381858e-32,"up"
"ENSG00000223768.2",962.275569211586,0.414087020169354,0.0706853088146477,5.85817657322797,4.67976937513924e-09,1.55827811520546e-08,"up"
"ENSG00000223770.5",2.62325709426965,0.548099432523146,0.331012450689293,1.65582723967572,0.0977568097522737,0.140210373238138,"no_change"
"ENSG00000223773.7",272.345407189937,0.392491055519403,0.0663203250277043,5.9181111575591,3.25659853915347e-09,1.09731648598132e-08,"up"
"ENSG00000223774.5",3.37743175807329,-1.22587096321022,0.154380117037266,-7.94060133348846,2.01203397237885e-15,1.0084397966652e-14,"down"
"ENSG00000223776.5",23.2030319221888,2.37648968369002,0.136527592963546,17.4066621413633,7.34430281030722e-68,2.65397714419823e-66,"up"
"ENSG00000223777.1",1.33225013746324,0.494297735904842,0.245949115969403,2.00975609916944,0.0444570092743849,0.0684465723864319,"no_change"
"ENSG00000223779.6",3.85709368319348,0.0737167995322496,0.41883610545385,0.176003927484643,0.860290856928907,0.892109460148804,"no_change"
"ENSG00000223783.1",8.74450004857109,2.35637261995065,0.307678397427027,7.65855724566923,1.88033423832339e-14,8.91304514977085e-14,"up"
"ENSG00000223784.2",17.1306155510667,0.3171075506233,0.356210339050416,0.890225565795322,0.373344779594733,0.458654879803437,"no_change"
"ENSG00000223786.1",1.96902811619411,-0.839851769099937,0.2721856686937,-3.08558409092821,0.00203152769655502,0.00386887214785184,"down"
"ENSG00000223787.2",1.75346358372117,1.63152251105971,0.334634473813915,4.87553626040028,1.08513260580187e-06,2.96915056216091e-06,"up"
"ENSG00000223788.4",0.171572511227729,0.201099458545148,0.694485088778785,0.28956627261612,0.77214807254872,NA,"no_change"
"ENSG00000223791.1",1.99807817034811,0.0491440207684729,0.142991246258882,0.343685519598165,0.73108280223885,0.789150935979483,"no_change"
"ENSG00000223795.2",0.691796144818299,0.92936907168963,0.383384922817304,2.42411481614916,0.0153457528914525,0.0256734496340539,"up"
"ENSG00000223797.6",200.74142218245,-0.284512198959194,0.075819594965728,-3.7524890377982,0.000175087490459504,0.000380843781209957,"down"
"ENSG00000223799.1",35.5222971535145,-0.0294577299397892,0.0775343942117898,-0.379931129136363,0.70399653919704,0.76689225665326,"no_change"
"ENSG00000223802.8",34.8696201952751,1.25825433734412,0.194328091248891,6.47489680600309,9.4876760757464e-11,3.55681035886391e-10,"up"
"ENSG00000223803.1",51.4668413383576,0.244965212179037,0.128735473449954,1.90285711944244,0.0570591915587627,0.0858766998296554,"no_change"
"ENSG00000223804.5",66.3329879324607,-0.843289178125956,0.107504676159181,-7.84420927771838,4.35689995489911e-15,2.14357043235607e-14,"down"
"ENSG00000223806.8",0.746590577762771,-0.16520313803167,0.350886657835898,-0.470816243201051,0.637771963990771,0.711371793298515,"no_change"
"ENSG00000223807.1",0.28673622957843,0.408706031008349,0.531850148410187,0.768460876113428,0.44221342568747,0.529202062131807,"no_change"
"ENSG00000223808.1",502.132700922089,6.75525079485713,0.308794334425293,21.8762135238962,4.37711909817212e-106,4.58595876223823e-104,"up"
"ENSG00000223810.2",0.185544819736868,-0.0653622364302462,0.50651259193949,-0.129043655518942,0.897323105479537,0.921168095191431,"no_change"
"ENSG00000223811.1",0.431821689690027,0.355154036242859,0.328195527403102,1.08214160946394,0.279189609269401,0.357437958179059,"no_change"
"ENSG00000223812.8",6.71481530054462,-0.475998919388227,0.279564951580946,-1.70264161046098,0.0886351580550353,0.128305059013873,"no_change"
"ENSG00000223813.3",80.5601921543407,1.89627606389803,0.149576711121746,12.6776157175603,7.86892186568672e-37,1.04186983117544e-35,"up"
"ENSG00000223815.2",0.609968701544514,1.09035106545811,0.732852428658079,1.48781804196875,0.136798886292422,0.190051493169637,"no_change"
"ENSG00000223816.5",0.454649338543131,-0.614497504400277,0.400827683351454,-1.53307151657355,0.125258234840775,0.175471905338705,"no_change"
"ENSG00000223819.2",0.486318376620629,0.864552970852554,0.236436146673378,3.65660235550565,0.000255580384769874,0.000545510601682377,"up"
"ENSG00000223820.5",36.3168183929284,-0.367806969005667,0.0850305601669553,-4.32558562807875,1.52127158633011e-05,3.71890755406717e-05,"down"
"ENSG00000223822.2",11.402646663861,-0.848773085800046,0.108561705128566,-7.81834703862535,5.35214689284992e-15,2.61971397786117e-14,"down"
"ENSG00000223823.1",18.8329491035065,1.005144030873,0.18384834363825,5.4672455078017,4.57082770191255e-08,1.40509833712949e-07,"up"
"ENSG00000223825.5",30.4335393746511,-0.166254624654591,0.0961785525339247,-1.72860393793043,0.0838800043705167,0.122031266883928,"no_change"
"ENSG00000223826.1",0.117033625047243,0.0474627178798436,0.736415171580902,0.0644510321235681,0.948611096699886,NA,"no_change"
"ENSG00000223828.1",0.810791770807834,0.630630129311153,0.328781606575183,1.91808214541024,0.0551005960257939,0.083218894574995,"no_change"
"ENSG00000223829.6",1.73269213718567,-0.413108138348245,0.414926077697294,-0.995618642821542,0.319435473130112,0.401424556710576,"no_change"
"ENSG00000223831.1",1.02796299224221,-1.08167488963886,0.268689505313794,-4.0257429793382,5.67956988599113e-05,0.000130397706965251,"down"
"ENSG00000223834.5",7.31449309000651,-0.369571184616247,0.121081402259065,-3.05225391943774,0.00227129877801396,0.00429273125083051,"down"
"ENSG00000223837.2",0.13044628180198,0.0460543154763021,0.527987057573188,0.087226220445599,0.930491697881679,NA,"no_change"
"ENSG00000223838.2",0.498736694688189,0.384609193193205,0.478988294288125,0.802961570835074,0.421996946643559,0.508919536469784,"no_change"
"ENSG00000223839.8",1.9048765623688,-0.477485228413869,0.191130276341048,-2.49821868913043,0.0124819165756812,0.0211606083762566,"down"
"ENSG00000223841.1",0.0861512386665022,-0.0570208742692144,1.87269524225665,-0.0304485604398198,0.975709317159771,NA,"no_change"
"ENSG00000223842.1",7.32860166643984,0.762193118529038,0.173131281928074,4.40239978610961,1.07060045477611e-05,2.65806853326415e-05,"up"
"ENSG00000223843.5",7.01092381221683,0.528415444356057,0.165546619651041,3.19194342638897,0.00141319009076181,0.00274560418847193,"up"
"ENSG00000223845.1",0.353883610830141,0.537662751167557,0.462321768594207,1.16296222174967,0.244844830398546,0.318715469155824,"no_change"
"ENSG00000223849.1",6.11753158699379,-0.849394144833244,0.127563598814926,-6.65859346023605,2.76460467628731e-11,1.07496751680522e-10,"down"
"ENSG00000223850.1",0.50124817399671,1.48556817793416,0.330007743877798,4.50161611505779,6.74387054839514e-06,1.71100583541101e-05,"up"
"ENSG00000223855.2",21.9154490908715,-0.643740509392826,0.141201402020314,-4.55902349539147,5.13920221363406e-06,1.31849363079253e-05,"down"
"ENSG00000223861.1",13.376534365834,0.972221129890749,0.119246636906461,8.15302766696371,3.54924372447349e-16,1.84997864213364e-15,"up"
"ENSG00000223863.1",1.81516097175852,0.522449179227146,0.375728250445676,1.39049746354562,0.164377869000151,0.224029312739534,"no_change"
"ENSG00000223864.1",2.5476052834006,0.971334099758766,0.224276359214919,4.33096962675392,1.48454160807658e-05,3.63319101591759e-05,"up"
"ENSG00000223865.11",11058.5499125495,0.539906373463268,0.101420398538959,5.3234495352123,1.01817709008199e-07,3.03838832128282e-07,"up"
