	DGRP-551_1d_WholeBrain_Unstranded_RNA-seq	DGRP-551_1d_WholeBrain_Stranded_RNA-seq	w1118_1d_WholeBrain_Unstranded_RNA-seq	w1118_1d_WholeBrain_Stranded_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep1_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep2_RNA-seq
mfas	3545.09571308717	3103.5525990887268	4454.11420017294	3972.143462986731	2635.0590843586265	1914.4289511566124
Ect3	352.33737640714736	315.4430510549198	353.9194715268439	420.98966172714876	160.05387036932927	2085.138080029275
CG5010	1531.5814899203062	1205.8065016131611	1334.7282197475124	849.5510799601815	960.3232222159756	2127.8153622474406
CG5004	381.7908665979225	343.4259023581788	240.96644869912777	237.75315428475668	349.7866041184017	283.61910387505367
Utx	417.5032234542373	368.8648580884143	312.50336315668136	296.81285503065163	624.3160903810261	572.2788316341426
Mulk	107.50523919632919	162.809316673507	97.89261978402065	104.4902397811988	137.7947228345219	126.6876802854209
Pdfr	554.8301214687262	524.0424880428507	570.4127652799665	513.3650910989332	482.28152992082664	871.0198071613023
CG42553	46.021078423086124	71.22907604465931	37.65100760923872	49.97359293883421	42.39837625677597	76.9535246296058
CG42554	87.25596469017128	68.68518047163576	79.06711597940131	69.66015985413253	59.357726759486354	114.59018296373614
CG42556	0.0	2.543895573023547	0.0	0.0	0.0	0.0
CG42557	0.0	0.0	0.0	0.0	0.0	0.0
CG42558	0.0	0.0	0.0	0.0	0.0	0.0
CG42559	0.0	0.0	0.0	0.0	0.0	0.0
CG42560	0.0	0.0	0.0	0.0	0.0	0.0
CG42561	5.890698038155024	7.631686719070641	0.0	6.057405204707177	31.798782192581978	28.22749375059776
CG42562	6.99520392030909	10.175582292094187	0.0	4.5430539035303825	24.379066347646184	46.037698140855866
CG42564	12.517733331079425	17.807269011164827	9.41275190230968	27.258323421182293	22.259147534807383	24.531036235638528
CG42565	0.0	0.0	0.0	0.0	0.0	0.0
CG42566	1.840843136923445	5.087791146047094	1.8825503804619357	0.0	4.2398376256775965	5.376665476304335
CG42568	0.0	0.0	0.0	0.0	0.0	0.0
Larp7	71.05654508524498	68.68518047163576	47.06375951154839	46.94489033648062	47.698173288872965	32.259992857826006
DnaJ-60	0.0	0.0	0.0	0.0	0.0	0.0
CG42570	0.0	0.0	0.0	0.0	0.0	1.3441663690760837
CG42571	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
GatA	115.97311762617703	147.5459432353657	111.0704724472542	115.09069888943635	109.17581886119812	93.75560424305684
wisp	6.99520392030909	17.807269011164827	5.647651141385807	9.086107807060765	29.678863379743177	27.891452158328736
mxc	221.26934505819807	188.24827240374245	199.55034032896518	165.06429182827057	174.89330205920086	87.03477239767642
2mit	2157.836325101662	1951.1679045090602	1758.302055351448	2071.6325800098543	1472.2836155165455	1357.9440743591135
ctrip	3136.060368062781	2739.7755321463596	2795.5873149859744	2739.4615038288207	1651.416755201424	1480.9352971295752
NaPi-III	4216.635289436843	4950.420785103822	3953.3557989700653	4829.266299452796	2768.6139695674706	2355.3155202135677
Gprk1	803.7121135807761	1083.6995141080308	649.4798812593679	957.0700223437339	1095.998026237659	735.2590038846178
p120ctn	1640.9275722535588	2037.6603539918608	1596.4027226317214	2009.5441766616057	1684.2754968004253	1840.4998008574275
inaF-D	3.68168627384689	5.087791146047094	3.7651007609238714	4.5430539035303825	0.0	0.0
gkt	72.52921959478373	73.77297161768286	75.30201521847744	83.28932156472368	57.23780794664756	14.4497884675679
Sec22	294.1667332803665	236.58228829118985	293.677859352062	265.01147770593894	390.06506156233894	389.47220543979523
Membrin	32.03067058246794	33.070642449306106	15.060403043695485	43.91618773412703	33.91870100542077	58.80727864707866
Bet1	68.11119606616747	45.79012031442384	54.593961033396134	53.00229554118779	21.199188128387984	56.1189459089265
Ykt6	246.67298034774163	254.38955730235466	288.03020821067616	283.1836933200605	201.39228721968584	172.38933683400774
Bet3	53.01628234339521	61.053493752565124	90.36241826217291	75.71756505883971	52.99797032096996	106.86122634154866
Bet5	64.79767841970526	99.21192734791832	103.54027092540646	90.86107807060765	61.47764557232515	130.0480962081111
Trs23	54.48895685293397	55.96570260651803	32.00335646785291	56.03099814354138	65.71748319800275	83.33831488271719
Vti1a	168.25306271480287	129.73867422420088	152.4865808174168	142.34902231061864	93.27642776490713	121.64705640138558
dnr1	505.86369402656265	381.584335953532	574.1778660408904	452.79103905186145	480.1616111079878	591.0971608012078
CG42577	0.0	2.543895573023547	0.0	1.5143513011767942	0.0	0.6720831845380418
CG42578	1.840843136923445	5.087791146047094	0.0	0.0	7.419715844935794	19.490412351603215
CG42579	0.0	0.0	0.0	0.0	1.0599594064193991	2.0162495536141254
CG42580	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CG42581	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42583	0.0	0.0	0.0	0.0	0.0	0.0
Ir76a	4.786192156000957	0.0	71.53691445755356	77.2319163600165	67.83740201084154	1.3441663690760837
cuff	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
rempA	43.07572940400861	22.89506015721192	33.885906848314846	40.88748513177344	42.39837625677597	47.38186450993195
par-1	4877.8661442197445	4080.408499129769	4552.0068199569605	4002.4304890102667	4632.022606052775	3998.894948001349
Vps15	364.4869411108421	335.7942156391082	378.3926264728491	384.6452304989057	295.72867439101236	229.18036592747228
scny	509.91354892779424	384.12823152655557	662.6577339226014	602.711817868364	532.0996220225384	393.1686629547545
tay	2086.4116113890323	1569.5835685555282	1888.1980316033216	1706.673916426247	1882.487905800853	1212.4380649066275
lsn	62.220498028012436	89.03634505582413	69.65436407709163	93.88978067296124	39.21849803751777	89.72310513582859
app	1967.493144743778	1862.1315594532362	1673.587288230661	1594.611920139164	1775.4320057524938	1665.7581728775367
bond	60.011486263704306	89.03634505582413	233.43624717728002	224.12399257416553	18.019309909129788	250.6870278326896
Rbp6	12761.829131035474	13945.635531315083	11348.01369342455	11454.55324210127	12642.135840364175	14318.732246582982
Rbp1	454.6882548200909	559.6570260651803	353.9194715268439	464.9058494612758	2105.079381148927	1908.0441609035008
Atg1	1694.6801918517233	1523.7934482411044	1575.6946684466402	1355.3444145532308	1250.7520995748912	1311.5703346259886
CG42585	0.0	0.0	0.0	0.0	0.0	0.0
CG42586	0.0	0.0	0.0	0.0	0.0	0.0
CG42587	0.368168627384689	0.0	0.0	0.0	0.0	1.6802079613451046
MCPH1	35.34418822893014	33.070642449306106	62.12416255524388	46.94489033648062	52.99797032096996	23.186869866562443
Baldspot	1209.802109586088	1536.5129261062223	1291.4295609968879	1391.6888457814737	1497.7226412706111	1259.4838878242904
pic	550.7802665674948	554.5692349191332	320.0335646785291	311.95636804241957	705.9329646753199	181.4624598252713
Vmat	4609.103046228922	5064.896085889882	3765.1007609238713	4312.872505751509	7712.264641107548	4634.6856405743365
CG42588	231.57806662496938	195.8799591228131	201.4328907094271	180.2078048400385	284.069120920399	116.60643251735026
CG42590	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42591	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42592	0.0	0.0	0.0	0.0	0.0	0.0
Ubr3	1694.3120232243386	1541.6007172522693	1615.228226436341	1517.3800037791477	1015.4411113497845	784.9931595404329
CG42594	640.6134116493588	498.60353231261513	566.6476645190427	489.13547028010447	408.0843714714687	334.0253427154068
alc	978.960380215888	834.3977479517233	1001.5168024057498	840.4649721531207	514.0803121134086	1866.7110450544112
RfC4	78.05174900555407	30.526746876282562	101.65772054494452	72.68886245648612	122.9552911446503	242.95807121050214
mei-38	1.104505882154067	0.0	0.0	0.0	3.179878219258198	17.81020439025811
vtd	411.6125254160823	666.5006401321692	312.50336315668136	598.1687639648337	422.9238031613403	263.4566083389124
yata	621.468643025355	546.9375482000626	559.1174629971949	542.1377658212923	383.70530512382254	324.6161781318742
Incenp	3.68168627384689	0.0	0.0	6.057405204707177	0.0	1.0081247768070627
dpr21	541.9442195102622	903.0829284233591	99.77517016448259	187.77956134592247	1010.1413143176875	1342.1501195224696
CG42597	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42598	0.0	0.0	0.0	0.0	0.0	0.0
asl	16.567588232311003	10.175582292094187	13.17785266323355	25.7439721200055	27.55894456690438	15.793954836643984
snoRNA:83E4-5	0.0	0.0	0.0	0.0	0.0	0.0
TER94	1058.8529723583656	1116.770156557337	1242.4832511048776	1202.3949331343745	700.6331676432229	591.7692439857459
Pif1A	13.99040784061818	22.89506015721192	3.7651007609238714	7.571756505883971	8.479675251355193	9.073122991263565
clos	39.76221175754641	38.1584335953532	26.3557053264671	25.7439721200055	14.839431689871589	5.040623884035314
moi	0.0	0.0	0.0	0.0	0.0	0.0
wol	77.68358037816938	127.19477865117733	97.89261978402065	113.57634758825955	137.7947228345219	144.83392626794802
stj	4333.344744317789	4281.376249398629	5672.124296331813	5630.358137775321	5591.285868862331	6473.50523347042
Dscam3	2032.2908231634833	1671.3393914764702	1999.2685040505758	1783.9058327862635	2728.3355121235336	1556.2086137978358
Vps45	262.1360626978986	221.31891485304857	220.25839451404647	239.26750558593346	213.05184069029923	180.11829345619523
Cad86C	34.23968234677608	30.526746876282562	28.238255706929035	22.71526951765191	44.518295069614766	20.498537128410277
Sfp24Bc	1.104505882154067	2.543895573023547	3.7651007609238714	3.0287026023535883	2.1199188128387982	0.3360415922690209
Sfp26Ad	0.736337254769378	0.0	0.0	0.0	0.0	0.6720831845380418
Sfp36F	0.0	0.0	0.0	0.0	0.0	0.0
Sfp38D	0.0	0.0	1.8825503804619357	0.0	0.0	0.6720831845380418
Sfp78E	12.149564703694736	20.351164584188375	5.647651141385807	10.600459108237558	16.959350502710386	32.259992857826006
Sfp93F	0.368168627384689	0.0	0.0	0.0	0.0	0.0
Sfp96F	0.0	0.0	0.0	0.0	0.0	0.0
Rbsn-5	110.4505882154067	91.58024062884768	120.48322434956388	115.09069888943635	112.35569708045632	124.33538913953774
Cpsf73	63.69317253755119	63.597389325588665	65.88926331616776	71.17451115530932	67.83740201084154	55.11082113211943
LSm1	28.71715293600574	58.50959817954158	28.238255706929035	40.88748513177344	28.61890397332378	69.56060959968734
LSm7	23.562792152620094	7.631686719070641	22.590604565543227	18.17221561412153	18.019309909129788	25.20311942017657
Syt12	796.3487410330823	689.3957002893811	609.9463232696672	714.7738141554468	824.6484181942926	554.1325856516155
Syt14	597.5376822453502	485.8840544474974	306.8557120152955	261.98277510358537	442.0030724768895	151.89079970559746
Sytalpha	917.1080508152603	1129.4896344224546	822.674516261866	1032.7875874025735	1530.5813828696125	983.2576989791553
Sytbeta	780.149321428156	808.9587922214879	681.4832377272207	758.6900018895739	820.408580568615	870.3477239767642
Atg13	202.49274506157894	165.35321224653055	195.7852395680413	163.54994052709375	182.31301790413667	241.27786324915704
mrn	49.334596069548326	53.42180703349448	62.12416255524388	77.2319163600165	51.93801091455056	71.24081756103244
BHD	73.6337254769378	55.96570260651803	82.83221674032518	75.71756505883971	103.87602182910112	133.74455372307034
APP-BP1	201.75640780680956	223.86281042607212	180.72483652434582	227.1526951765191	456.84250416676105	393.1686629547545
Xrp1	2226.683858422599	1857.043768307189	1489.097350945391	1126.6773680755348	2349.930004031808	2164.1078542124947
Prp19	159.78518428495502	106.84361406698896	163.78188310018842	121.14810409414353	126.1351693639085	81.65810692137208
Alh	1573.5527134421607	1266.8599953657263	1513.5705058913964	1159.9930967014243	997.4218014406547	646.5440235255962
Hr39	439.9615097247033	412.11108282981456	416.0436340820878	367.987366185961	610.536618097574	694.9340128123353
Psa	808.498305736777	661.4128489861222	901.7416322412672	816.235351334292	578.7378359049919	460.04093981628967
inaE	2516.800736801734	2266.61095556398	2387.0738824257346	1971.6853941321858	3671.699383836799	2707.1510673192324
sing	1.840843136923445	0.0	1.8825503804619357	0.0	20.139228721968585	5.712707068573356
rgn	1727.4471996889606	1653.5321224653053	1837.3691713308492	1803.5923997015618	1742.5732641534923	963.095203443014
mgl	1598.9563487317043	1419.493729747139	2078.3356200299772	1933.826611602766	688.9736141726095	951.3337477135983
plx	2891.2282308519625	2238.628104260721	2351.305425196958	2041.3455539863185	1973.6444147529214	1455.7321777093987
CG42613	4531.787634478137	5756.835681752286	3930.765194404522	4773.235301309255	4552.52565057132	6633.797072982742
zuc	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42615	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
Cul3	868.5097920004813	831.8538523786998	805.7315628377085	757.175650588397	586.1575517499277	495.32530700453685
conv	2.577180391692823	2.543895573023547	7.530201521847743	10.600459108237558	3.179878219258198	5.712707068573356
SelD	104.92805880463636	71.22907604465931	39.533557989700654	28.77267472235909	84.79675251355194	54.438737947581394
Ero1L	160.88969016710908	145.00204766234216	167.5469838611123	163.54994052709375	338.12705064778834	262.44848356210537
Opa1	1692.1030114600305	1811.2536479927653	1443.9161418143046	1523.4374089838548	1505.142357115547	1546.1273660297652
rtv	2.577180391692823	5.087791146047094	3.7651007609238714	18.17221561412153	2.1199188128387982	15.793954836643984
grp	684.0573096807522	615.6227286716983	545.9396103339614	595.1400613624801	652.9349943543499	613.2759058909631
lqfR	814.0208351475474	803.8710010754407	766.1980048480078	872.2663494778334	634.9156844452201	527.5852998623628
SREBP	1611.4740820627837	1371.1597138596917	1801.6007141020725	1635.4994052709376	1664.1362680784569	1184.5466127482987
bou	23.562792152620094	20.351164584188375	18.82550380461936	28.77267472235909	20.139228721968585	33.60415922690209
Ppcs	1361.119415441195	1208.3503971861846	1283.8993594750402	1281.1412007955678	903.0854142693281	1249.4026400562198
Mat89Ba	83.5742784163244	68.68518047163576	80.94966635986324	59.05970074589497	99.63618420342353	48.05394769446999
ymp	2.577180391692823	5.087791146047094	1.8825503804619357	4.5430539035303825	12.719512877032791	12.769580506222795
CheB98a	1.472674509538756	0.0	0.0	0.0	4.2398376256775965	5.040623884035314
CheA84a	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CheA86a	0.0	0.0	0.0	0.0	1.0599594064193991	11.08937254487769
CheB53a	1.104505882154067	0.0	1.8825503804619357	0.0	9.539634657774593	7.392915029918461
CheB53b	0.0	0.0	0.0	0.0	0.0	1.6802079613451046
CheB74a	0.736337254769378	2.543895573023547	1.8825503804619357	0.0	5.299797032096996	3.3604159226902093
verm	20.985611760927274	12.719477865117733	79.06711597940131	37.858782529419855	3.179878219258198	96.443936981209
Mst36Fb	4.418023528616268	7.631686719070641	5.647651141385807	1.5143513011767942	2.1199188128387982	36.62853355732328
Ccdc56	0.0	0.0	0.0	0.0	0.0	0.0
CG42633	1.472674509538756	0.0	1.8825503804619357	6.057405204707177	1.0599594064193991	4.032499107228251
CG42634	0.0	0.0	0.0	0.0	0.0	0.0
CG42635	0.0	0.0	0.0	0.0	0.0	0.0
CG42637	0.0	0.0	0.0	0.0	0.0	0.0
CG42638	0.0	0.0	0.0	0.0	0.0	0.0
PPO3	3.3135176464622007	2.543895573023547	11.295302282771614	6.057405204707177	6.359756438516396	2.0162495536141254
CG33228	23.930960780004785	27.982851303259014	20.708054185081295	31.801377324712675	25.439025754065582	63.847902531113974
mRpL37	129.9635254667952	175.52879453862474	143.07382891510713	143.86337361179545	145.2144386794577	121.64705640138558
mtTFB1	0.0	0.0	0.0	0.0	0.0	0.0
scra	15.09491372277225	12.719477865117733	30.12080608739097	25.7439721200055	18.019309909129788	28.8995769351358
Gpa2	0.0	0.0	0.0	0.0	0.0	0.0
CG17528	543.0487253924163	651.237266694028	613.711424030591	837.4362695507672	980.4624509379443	550.7721697289253
alpha-Est5	16.199419604926316	12.719477865117733	9.41275190230968	6.057405204707177	34.978660411840174	40.661032664551534
Prosalpha3	192.55219212219234	162.809316673507	222.1409448945084	180.2078048400385	213.05184069029923	388.1280390707192
Prosalpha3T	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	0.0
Rpn3	248.14565485728036	262.02124402142533	239.08389831866583	308.927665440066	306.3282684552064	394.8488709160996
didum	1034.1856743235915	1137.1213211415254	899.8590818608053	825.3214591413528	1232.7327896657614	715.4325499407456
Pp1-Y1	0.0	0.0	0.0	0.0	1.0599594064193991	2.6883327381521673
Ir75c	0.0	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
Ir75b	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
sxc	1880.2371800536066	2381.0862563500395	1835.4866209503873	2359.359327233445	2559.801966502849	2215.8582594219242
CR42646	1.840843136923445	0.0	3.7651007609238714	0.0	2.1199188128387982	2.3522911458831466
hkb	1.840843136923445	0.0	0.0	0.0	1.0599594064193991	8.064998214456502
DhpD	100.51003527602009	94.12413620187122	118.60067396910195	116.60505019061314	163.23374858858747	107.5333095260867
CSN8	36.08052548369952	73.77297161768286	26.3557053264671	53.00229554118779	39.21849803751777	109.2135174874318
SdhA	3062.426642585843	2480.298183697958	3143.859135371433	2483.5361339299425	2979.5458914449314	1932.2391555468703
CG3638	1840.4749682960603	1668.7954959034466	1743.2416523077525	1696.0734573180093	1393.84661944151	1078.3574695912882
sgl	352.33737640714736	312.89915548189623	412.27853332116393	319.52812454830354	241.67074466362303	310.8384728488444
CG13377	1.472674509538756	5.087791146047094	5.647651141385807	4.5430539035303825	4.2398376256775965	1.0081247768070627
scaRNA:MeU2-G25	0.0	0.0	0.0	0.0	0.0	3.0243743304211885
scaRNA:MeU2-C41	0.0	0.0	0.0	0.0	0.0	0.0
scaRNA:MeU4-A65	1.472674509538756	5.087791146047094	3.7651007609238714	0.0	7.419715844935794	2.3522911458831466
scaRNA:MeU5-G38	0.0	0.0	0.0	0.0	0.0	0.0
hpo	275.3901332837474	277.2846174595666	244.73154946005164	243.81055948946386	188.67277434265307	152.5628828901355
capt	1324.670721330111	979.3997956140655	1193.5369412128673	911.63948330843	1112.9573767403692	864.2989753159219
RhoGAP18B	331.3517646462201	279.82851303259014	340.74161886361037	286.2123959224141	271.3496080433662	210.69807835267613
slim	758.4273724124594	590.1837729414628	651.3624316398298	572.4247918448282	698.5132488303841	993.0029051549568
nero	55.96163136247272	55.96570260651803	73.4194648380155	48.45924163765741	62.537604978744554	89.72310513582859
CG42649	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CG42650	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR42651	1.472674509538756	0.0	3.7651007609238714	0.0	1.0599594064193991	8.064998214456502
7SLRNA:CR42652	0.0	0.0	0.0	0.0	0.0	0.0
CR42653	0.0	0.0	0.0	0.0	0.0	0.0
CG42654	0.368168627384689	0.0	0.0	0.0	0.0	0.6720831845380418
CG42655	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42656	0.0	0.0	7.530201521847743	16.657864312944735	0.0	0.0
haf	534.9490155899531	407.02329168376747	594.8859202259717	486.1067676777509	320.10774073865855	220.1072429362087
NimA	6.627035292924401	2.543895573023547	3.7651007609238714	1.5143513011767942	6.359756438516396	9.409164583532586
CR42657	0.368168627384689	0.0	0.0	0.0	2.1199188128387982	2.3522911458831466
CG42658	0.0	0.0	0.0	0.0	0.0	4.032499107228251
lic	237.83693329050908	216.23112370700147	216.4932937531226	186.2652100447457	241.67074466362303	168.6928793190485
NT1	0.0	0.0	1.8825503804619357	0.0	1.0599594064193991	2.0162495536141254
ms(2)34Fe	0.0	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
nbs	187.029662711422	165.35321224653055	124.24832511048776	146.89207621414903	143.0945198666189	105.85310156474159
CG42659	0.0	0.0	0.0	0.0	0.0	0.0
cdm	985.2192468814277	775.8881497721817	854.6778727297188	923.7542937178443	783.310001343936	528.5934246391699
l(2)34Fc	0.0	0.0	0.0	0.0	0.0	0.0
l(2)34Fd	55.96163136247272	48.334015887447386	39.533557989700654	36.34443122824306	74.19715844935794	37.972699926399365
CG42660	0.0	0.0	0.0	0.0	0.0	0.0
CG42661	0.0	0.0	0.0	0.0	0.0	0.0
CG42662	0.0	0.0	0.0	0.0	0.0	0.0
CG42663	262.50423132528323	254.38955730235466	237.2013479382039	246.83926209181743	306.3282684552064	444.2469849796457
Exn	734.1282430050699	559.6570260651803	741.7248499020027	673.8863290236734	637.0356032580589	830.3587744967507
rdgA	2168.145046668433	2085.994369879308	1314.0201655624312	1193.3088253273138	2649.898516048498	2714.207940756882
CG42668	1618.4692859830927	1437.3009987583039	1453.3288937166144	1185.7370688214298	1822.0702196349473	1536.7182014462328
ps	9641.96818257762	10254.443054857917	7631.8592423926875	7888.25592782992	13890.768021126227	16756.37795690246
CG42671	1509.8595409046095	1350.8085492755033	1543.6913119787873	1425.0045744073632	1401.2663352864458	1142.541413714671
CG42672	818.8070273035484	702.115178154499	711.6040438146117	767.7761096966346	775.8902854990002	649.5683978560174
CG42673	592.3833214619646	496.0596367395916	705.9563926732259	578.4821970495353	447.3028695089865	530.609674192784
CG42674	1621.782803629555	1302.474533388056	1250.0134526267254	975.2422379578554	1425.645401634092	1873.0958353075227
Thor	82.10160390678564	53.42180703349448	129.89597625187358	122.66245539532032	37.09857922467897	219.43515975167068
CG42675	20.617443133542583	22.89506015721192	39.533557989700654	25.7439721200055	30.738822786162576	44.02144858724174
CG42676	90.93765096401818	63.597389325588665	105.4228213058684	92.37542937178443	128.2550881767473	106.86122634154866
wb	71.79288234001436	58.50959817954158	41.41610837016259	66.63145725177894	22.259147534807383	55.44686272438845
Reep1	1068.793525297752	1065.892245096866	1221.7751969197964	1196.3375279296674	1235.9126678850196	1356.9359495823064
Lmpt	339.8196430760679	379.04044038050847	532.7617576707278	581.510899651889	458.96242297959986	503.0542636267243
CG42680	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42681	0.0	0.0	0.0	0.0	0.0	0.0
CG42682	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG42684	1237.4147566399397	951.4169443108065	1187.8892900714814	926.782996320198	559.6585665894428	348.81117277524373
CG42685	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
CoRest	1149.422454694999	864.9244948280059	835.8523689250994	645.1136543013143	634.9156844452201	533.9700901154742
kug	3004.624168086447	3396.100589986435	2221.409448945084	2669.801343974688	2175.0367019726073	1802.5271009310284
tobi	6.2588666655397125	2.543895573023547	48.946309892010326	40.88748513177344	10.599594064193992	118.62268207096439
CG42690	0.0	0.0	0.0	0.0	0.0	0.0
CG42691	0.0	0.0	0.0	0.0	0.0	3.0243743304211885
CG42692	0.368168627384689	0.0	0.0	0.0	4.2398376256775965	0.3360415922690209
CG42693	0.0	0.0	0.0	0.0	0.0	0.0
CG42694	5.890698038155024	7.631686719070641	1.8825503804619357	9.086107807060765	13.77947228345219	7.728956622187481
CR42696	0.0	0.0	0.0	0.0	0.0	0.0
CG42697	0.368168627384689	2.543895573023547	3.7651007609238714	0.0	8.479675251355193	3.3604159226902093
pdm3	1493.6601212996832	928.5218841535946	1600.1678233926455	1050.959803016695	1867.6484741109814	1681.8881693064498
RpS6	3851.780179698616	3841.2823152655556	3177.7450422197476	3024.1595484500576	4195.319330607982	2615.747754222059
RpS24	1319.5163605467253	1429.6693120392333	1071.1711664828415	1090.3329368472916	998.481760847074	662.3379783622403
RpS26	2907.7958190842737	2459.94701911377	2917.9530897160002	2329.0723012099093	2468.645457550781	2182.590141787291
RpS29	1271.6544389867158	2213.1891485304855	1091.8792206679227	1895.9678290733461	1199.87404806676	961.7510370739379
RpL8	3359.538724885287	2864.4264152245137	3012.080608739097	2383.5889480522737	3690.778653152348	1601.9102703464227
RpL37A	815.1253410297014	1261.7722042196792	687.1308888686066	1093.3616394496453	920.0447647720385	717.7848410866287
eIF2alpha	234.1552470166622	279.82851303259014	244.73154946005164	260.4684238024086	170.65346443352328	168.02079613451048
CG42699	564.4025057807282	373.9526492344614	380.275176853311	342.24339406595544	226.83131297375144	236.23723936512172
CG42700	332.45627052837415	317.9869466279433	318.15101429806714	277.1262881153533	238.49086644436483	443.5749017951076
CngA	96.09201174740383	99.21192734791832	96.01006940355872	121.14810409414353	77.37703666861614	90.39518832036663
CG42703	0.0	0.0	1.8825503804619357	6.057405204707177	0.0	0.0
CG42704	0.0	0.0	0.0	0.0	0.0	0.0
CG42705	0.0	0.0	0.0	0.0	0.0	1.3441663690760837
nej	2501.7058230789617	2103.801638890473	2272.2383092175564	1956.5418811204179	1719.2541572122655	1807.9037664073326
larp	2949.030705351359	2493.0176615630758	2722.167850147959	2669.801343974688	1641.8771205436494	1215.1263976447797
I-3	0.0	0.0	0.0	3.0287026023535883	5.299797032096996	9.409164583532586
GLS	393.57226267423255	381.584335953532	425.45638598439746	413.4179052212648	443.0630318833089	603.1946581228925
CG42710	0.368168627384689	0.0	0.0	0.0	2.1199188128387982	2.3522911458831466
CG42711	2.577180391692823	7.631686719070641	11.295302282771614	13.629161710591147	2.1199188128387982	5.040623884035314
CG42713	0.0	0.0	0.0	0.0	0.0	0.0
CG42714	1.104505882154067	0.0	0.0	1.5143513011767942	0.0	2.6883327381521673
CR42715	0.0	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
CG42716	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
CG42717	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CG42718	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR42719	1.472674509538756	2.543895573023547	3.7651007609238714	3.0287026023535883	2.1199188128387982	2.3522911458831466
CR42721	3.68168627384689	0.0	5.647651141385807	3.0287026023535883	8.479675251355193	5.040623884035314
CR42722	0.0	0.0	0.0	0.0	0.0	0.0
CR42723	0.0	0.0	0.0	0.0	0.0	0.0
CG42724	2092.6704780545724	2047.835936283955	1643.46648214327	1667.3007825956504	3142.7796400335187	1645.2596357491266
Axud1	425.97110188408516	376.4965448074849	229.67114641635615	233.21010038122628	239.55082585078424	213.72245268309732
salm	124.44099605602487	91.58024062884768	135.54362739325938	87.83237546825406	104.93598123552053	91.73935468944272
tinc	1523.1136114904584	1149.840799006643	1500.3926532281628	1265.9976877837998	1390.6667412222519	1085.7503846212066
tweek	3018.9827445544497	2958.550551426385	3002.6678568367875	2972.671604210047	2130.5184069029924	1638.202762311477
nemy	481.1963959917885	460.44509871726194	649.4798812593679	642.0849516989607	503.48071804921466	618.3165297749986
CG42709	351.601039152378	373.9526492344614	572.2953156604285	454.3053903530382	190.79269315549186	561.525500681534
Npc1b	5.154360783385646	2.543895573023547	5.647651141385807	1.5143513011767942	3.179878219258198	14.785830059836922
CG42726	0.0	0.0	0.0	0.0	0.0	0.0
CG42727	0.0	0.0	0.0	0.0	0.0	0.0
CG42728	0.0	0.0	0.0	0.0	0.0	0.0
CG42729	0.0	0.0	0.0	0.0	0.0	0.0
B9d2	0.0	0.0	0.0	0.0	0.0	0.0
CG42733	0.0	0.0	1.8825503804619357	0.0	0.0	0.3360415922690209
tctn	0.0	0.0	0.0	0.0	0.0	0.0
SLO2	3799.5002346099905	2910.2165355389375	3768.865861684795	2952.9850372947485	5478.930171781874	5538.637523778003
CR42735	0.0	0.0	0.0	0.0	0.0	1.0081247768070627
CR42736	2.945349019077512	7.631686719070641	3.7651007609238714	0.0	4.2398376256775965	5.040623884035314
CR42738	0.368168627384689	0.0	0.0	0.0	0.0	0.3360415922690209
gce	437.3843293330105	468.0767854363326	500.7584012028749	442.1905799436239	712.2927211138363	891.1823026974436
CG42740	0.0	0.0	0.0	0.0	0.0	0.0
CG42741	25.03546666215885	17.807269011164827	28.238255706929035	51.487944240011	42.39837625677597	25.875202604714612
CR42742	0.0	0.0	0.0	0.0	0.0	0.0
CR42743	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
CR42746	0.368168627384689	2.543895573023547	0.0	1.5143513011767942	2.1199188128387982	5.712707068573356
nocte	4397.406085482725	3027.2357318980207	4077.604124080553	3107.4488700147813	1447.9045491688994	1328.0363726471708
