Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,System Flow,,Pressure,,Fraction,,Injection,,Run Log,,
ml,mAU,ml,mS/cm,ml,%B,ml,ml/min,ml,MPa,ml,Fraction,ml,Injection,ml,Logbook,
48.695,603.83,48.695,2.48,48.695,0,48.695,1,48.695,0.01,,,,,,,
48.702,610.8328,48.702,2.48,48.702,0,48.702,1,48.702,0.01,,,,,,,
48.709,625.39,48.709,2.48,48.709,0,48.709,1,48.709,0.01,,,,,,,
48.716,637.7957,48.716,2.48,48.716,0,48.716,1,48.716,0.01,,,,,,,
48.723,646.36,48.723,2.48,48.723,0,48.723,1,48.723,0.01,,,,,,,
48.73,660.2487,48.73,2.48,48.73,0,48.73,1,48.73,0.01,,,,,,,
48.737,666.48,48.737,2.48,48.737,0,48.737,1,48.737,0.01,,,,,,,
48.744,682.9609,48.744,2.48,48.744,0,48.744,1,48.744,0.01,,,,,,,
48.751,687.8026,48.751,2.48,48.751,0,48.751,1,48.751,0.01,,,,,,,
48.758,702.6966,48.758,2.48,48.758,0,48.758,1,48.758,0.01,,,,,,,
48.765,709.1207,48.765,2.48,48.765,0,48.765,1,48.765,0.01,,,,,,,
48.772,721.2381,48.772,2.48,48.772,0,48.772,1,48.772,0.01,,,,,,,
48.779,727.6071,48.779,2.48,48.779,0,48.779,1,48.779,0.01,,,,,,,
48.786,737.59,48.786,2.48,48.786,0,48.786,1,48.786,0.01,,,,,,,
48.793,747.0787,48.793,2.48,48.793,0,48.793,1,48.793,0.01,,,,,,,
48.8,752.65,48.8,2.48,48.8,0,48.8,1,48.8,0.01,,,,,,,
48.807,762.8507,48.807,2.48,48.807,0,48.807,1,48.807,0.01,,,,,,,
48.814,766.58,48.814,2.48,48.814,0,48.814,1,48.814,0.01,,,,,,,
48.821,777.8106,48.821,2.48,48.821,0,48.821,1,48.821,0.01,,,,,,,
48.828,779.33,48.828,2.48,48.828,0,48.828,1,48.828,0.01,,,,,,,
48.835,790.2086,48.835,2.48,48.835,0,48.835,1,48.835,0.01,,,,,,,
48.842,792.4617,48.842,2.48,48.842,0,48.842,1,48.842,0.03,,,,,,,
48.849,801.05,48.849,2.48,48.849,0,48.849,1,48.849,0.03,,,,,,,
48.856,804.7806,48.856,2.48,48.856,0,48.856,1,48.856,0.01,,,,,,,
48.863,810.07,48.863,2.48,48.863,0,48.863,1,48.863,0.01,,,,,,,
48.87,814.3586,48.87,2.48,48.87,0,48.87,1,48.87,0.01,,,,,,,
48.877,817.8,48.877,2.48,48.877,0,48.877,1,48.877,0.01,,,,,,,
48.884,822.7942,48.884,2.48,48.884,0,48.884,1,48.884,0.01,,,,,,,
48.891,824.26,48.891,2.48,48.891,0,48.891,1,48.891,0.01,,,,,,,
48.898,828.7407,48.898,2.48,48.898,0,48.898,1,48.898,0.01,,,,,,,
48.905,829.45,48.905,2.48,48.905,0,48.905,1,48.905,0.01,,,,,,,
48.912,833.2631,48.912,2.48,48.912,0,48.912,1,48.912,0.01,,,,,,,
48.919,833.37,48.919,2.48,48.919,0,48.919,1,48.919,0.01,,,,,,,
48.926,835.96,48.926,2.478867,48.926,0,48.926,1,48.926,0.01,,,,,,,
48.933,836.4511,48.933,2.47,48.933,0,48.933,1,48.933,0.01,,,,,,,
48.94,837.28,48.94,2.47,48.94,0,48.94,1,48.94,0.01,,,,,,,
48.947,837.4279,48.947,2.47,48.947,0,48.947,1,48.947,0.01,,,,,,,
48.954,837.33,48.954,2.47,48.954,0,48.954,1,48.954,0.01,,,,,,,
48.961,836.4528,48.961,2.47,48.961,0,48.961,1,48.961,0.01,,,,,,,
48.968,836.04,48.968,2.47,48.968,0,48.968,1,48.968,0.01,,,,,,,
48.975,833.8372,48.975,2.47,48.975,0,48.975,1,48.975,0.01,,,,,,,
48.982,833.52,48.982,2.47,48.982,0,48.982,1,48.982,0.01,,,,,,,
48.989,829.8464,48.989,2.47,48.989,0,48.989,1,48.989,0.01,,,,,,,
48.996,829.5888,48.996,2.47,48.996,0,48.996,1,48.996,0.01,,,,,,,
49.003,824.89,49.003,2.47,49.003,0,49.003,1,49.003,0.01,,,,,,,
49.01,823.816,49.01,2.47,49.01,0,49.01,1,49.01,0.01,,,,,,,
49.017,818.82,49.017,2.47,49.017,0,49.017,1,49.017,0.01,,,,,,,
49.024,815.4769,49.024,2.47,49.024,0,49.024,1,49.024,0.01,,,,,,,
49.031,811.69,49.031,2.47,49.031,0,49.031,1,49.031,0.01,,,,,,,
49.038,805.463,49.038,2.47,49.038,0,49.038,1,49.038,0.01,,,,,,,
49.045,803.6,49.045,2.47,49.045,0,49.045,1,49.045,0.01,,,,,,,
49.052,795.3583,49.052,2.47,49.052,0,49.052,1,49.052,0.01,,,,,,,
49.059,794.55,49.059,2.47,49.059,0,49.059,1,49.059,0.01,,,,,,,
49.066,784.66,49.066,2.47,49.066,0,49.066,1,49.066,0.01,,,,,,,
49.073,783.8189,49.073,2.47,49.073,0,49.073,1,49.073,0.01,,,,,,,
49.08,774.08,49.08,2.47,49.08,0,49.08,1,49.08,0.01,,,,,,,
49.087,771.5099,49.087,2.47,49.087,0,49.087,1,49.087,0.01,,,,,,,
49.094,762.78,49.094,2.47,49.094,0,49.094,1,49.094,0.01,,,,,,,
49.101,757.5599,49.101,2.47,49.101,0,49.101,1,49.101,0.01,,,,,,,
49.108,750.89,49.108,2.47,49.108,0,49.108,1,49.108,0.01,,,,,,,
49.115,742.3057,49.115,2.47,49.115,0,49.115,1,49.115,0.01,,,,,,,
49.122,738.63,49.122,2.47,49.122,0,49.122,1,49.122,0.01,,,,,,,
49.129,726.4994,49.129,2.47,49.129,0,49.129,1,49.129,0.01,,,,,,,
49.136,725.7907,49.136,2.47,49.136,0,49.136,1,49.136,0.01,,,,,,,
49.143,712.97,49.143,2.47,49.143,0,49.143,1,49.143,0.01,,,,,,,
49.15,711.4777,49.15,2.47,49.15,0,49.15,1,49.15,0.01,,,,,,,
49.157,699.85,49.157,2.47,49.157,0,49.157,1,49.157,0.01,,,,,,,
49.164,696.2181,49.164,2.47,49.164,0,49.164,1,49.164,0.01,,,,,,,
49.171,686.63,49.171,2.47,49.171,0,49.171,1,49.171,0.02032548,,,,,,,
49.178,681.1172,49.178,2.47,49.178,0,49.178,1,49.178,0.03,,,,,,,
49.185,673.29,49.185,2.47,49.185,0,49.185,1,49.185,0.03,,,,,,,
49.192,663.9402,49.192,2.47,49.192,0,49.192,1,49.192,0.03,,,,,,,
49.199,660,49.199,2.47,49.199,0,49.199,1,49.199,0.03,,,,,,,
49.206,648.9922,49.206,2.47,49.206,0,49.206,1,49.206,0.03,,,,,,,
49.213,646.3897,49.213,2.47,49.213,0,49.213,1,49.213,0.03,,,,,,,
49.22,633.67,49.22,2.47,49.22,0,49.22,1,49.22,0.02582492,,,,,,,
49.227,631.6876,49.227,2.47,49.227,0,49.227,1,49.227,0.01,,,,,,,
49.234,620.68,49.234,2.47,49.234,0,49.234,1,49.234,0.01,,,,,,,
49.241,617.493,49.241,2.47,49.241,0,49.241,1,49.241,0.01,,,,,,,
49.248,607.9,49.248,2.47,49.248,0,49.248,1,49.248,0.01,,,,,,,
49.255,602.075,49.255,2.47,49.255,0,49.255,1,49.255,0.01,,,,,,,
49.262,595.28,49.262,2.47,49.262,0,49.262,1,49.262,0.01,,,,,,,
49.269,588.0419,49.269,2.47,49.269,0,49.269,1,49.269,0.01,,,,,,,
49.276,582.87,49.276,2.47,49.276,0,49.276,1,49.276,0.01,,,,,,,
49.283,572.5666,49.283,2.47,49.283,0,49.283,1,49.283,0.01,,,,,,,
49.29,570.0488,49.29,2.47,49.29,0,49.29,1,49.29,0.01,,,,,,,
49.297,560.2067,49.297,2.47,49.297,0,49.297,1,49.297,0.01,,,,,,,
49.303,557.32,49.303,2.47,49.303,0,49.303,1,49.303,0.01,,,,,,,
49.31,547.11,49.31,2.47,49.31,0,49.31,1,49.31,0.01,,,,,,,
49.317,543.8732,49.317,2.47,49.317,0,49.317,1,49.317,0.01,,,,,,,
49.324,535.69,49.324,2.47,49.324,0,49.324,1,49.324,0.01,,,,,,,
49.331,531.4138,49.331,2.47,49.331,0,49.331,1,49.331,0.01,,,,,,,
49.338,524.5,49.338,2.47,49.338,0,49.338,1,49.338,0.01,,,,,,,
49.345,517.4445,49.345,2.47,49.345,0,49.345,1,49.345,0.01,,,,,,,
49.352,513.6,49.352,2.47,49.352,0,49.352,1,49.352,0.01,,,,,,,
49.359,505.9758,49.359,2.47,49.359,0,49.359,1,49.359,0.01,,,,,,,
49.366,502.5107,49.366,2.47,49.366,0,49.366,1,49.366,0.01,,,,,,,
49.373,493.6551,49.373,2.47,49.373,0,49.373,1,49.373,0.03,,,,,,,
49.38,491.0401,49.38,2.47,49.38,0,49.38,1,49.38,0.03,,,,,,,
49.387,483.1855,49.387,2.47,49.387,0,49.387,1,49.387,0.03,,,,,,,
49.394,480.2859,49.394,2.47,49.394,0,49.394,1,49.394,0.03,,,,,,,
49.401,472.61,49.401,2.47,49.401,0,49.401,1,49.401,0.03,,,,,,,
49.408,468.5823,49.408,2.47,49.408,0,49.408,1,49.408,0.01,,,,,,,
49.415,463.02,49.415,2.47,49.415,0,49.415,1,49.415,0.01,,,,,,,
49.422,458.1598,49.422,2.47,49.422,0,49.422,1,49.422,0.01,,,,,,,
49.429,453.73,49.429,2.47,49.429,0,49.429,1,49.429,0.01,,,,,,,
49.436,447.019,49.436,2.47,49.436,0,49.436,1,49.436,0.01,,,,,,,
49.443,444.2849,49.443,2.47,49.443,0,49.443,1,49.443,0.01,,,,,,,
49.45,437.7014,49.45,2.47,49.45,0,49.45,1,49.45,0.01,,,,,,,
49.457,434.5786,49.457,2.47,49.457,0,49.457,1,49.457,0.01,,,,,,,
49.464,428.1198,49.464,2.47,49.464,0,49.464,1,49.464,0.01,,,,,,,
49.471,425.6066,49.471,2.47,49.471,0,49.471,1,49.471,0.01,,,,,,,
49.478,419.45,49.478,2.47,49.478,0,49.478,1,49.478,0.01,,,,,,,
49.485,415.8856,49.485,2.47,49.485,0,49.485,1,49.485,0.01,,,,,,,
49.492,411.58,49.492,2.47,49.492,0,49.492,1,49.492,0.01,,,,,,,
49.499,407.3284,49.499,2.47,49.499,0,49.499,1,49.499,0.01,,,,,,,
49.506,403.95,49.506,2.47,49.506,0,49.506,1,49.506,0.01,,,,,,,
49.513,398.3231,49.513,2.47,49.513,0,49.513,1,49.513,0.01,,,,,,,
49.52,396.66,49.52,2.47,49.52,0,49.52,1,49.52,0.01,,,,,,,
49.527,390.8052,49.527,2.47,49.527,0,49.527,1,49.527,0.01,,,,,,,
49.534,388.9385,49.534,2.47,49.534,0,49.534,1,49.534,0.01,,,,,,,
49.541,383.1524,49.541,2.47,49.541,0,49.541,1,49.541,0.01,,,,,,,
49.548,381.0775,49.548,2.47,49.548,0,49.548,1,49.548,0.01,,,,,,,
49.555,376.4173,49.555,2.47,49.555,0,49.555,1,49.555,0.01,,,,,,,
49.562,374.1774,49.562,2.47,49.562,0,49.562,1,49.562,0.01,,,,,,,
49.569,370.01,49.569,2.47,49.569,0,49.569,1,49.569,0.01171098,,,,,,,
49.576,366.4281,49.576,2.47,49.576,0,49.576,1,49.576,0.03,,,,,,,
49.583,363.96,49.583,2.47,49.583,0,49.583,1,49.583,0.03,,,,,,,
49.59,359.9284,49.59,2.47,49.59,0,49.59,1,49.59,0.03,,,,,,,
49.597,358.16,49.597,2.47,49.597,0,49.597,1,49.597,0.03,,,,,,,
49.604,353.3939,49.604,2.47,49.604,0,49.604,1,49.604,0.03,,,,,,,
49.611,352.59,49.611,2.47,49.611,0,49.611,1,49.611,0.03,,,,,,,
49.618,347.6393,49.618,2.47,49.618,0,49.618,1,49.618,0.03,,,,,,,
49.625,346.4751,49.625,2.47,49.625,0,49.625,1,49.625,0.03,,,,,,,
49.632,342.1139,49.632,2.47,49.632,0,49.632,1,49.632,0.03,,,,,,,
49.639,340.242,49.639,2.47,49.639,0,49.639,1,49.639,0.03,,,,,,,
49.646,337.12,49.646,2.47,49.646,0,49.646,1,49.646,0.03,,,,,,,
49.653,334.7492,49.653,2.47,49.653,0,49.653,1,49.653,0.02512139,,,,,,,
49.66,332.36,49.66,2.47,49.66,0,49.66,1,49.66,0.01,,,,,,,
49.667,329.0084,49.667,2.47,49.667,0,49.667,1,49.667,0.01,,,,,,,
49.674,327.77,49.674,2.47,49.674,0,49.674,1,49.674,0.03,,,,,,,
49.681,324.1481,49.681,2.47,49.681,0,49.681,1,49.681,0.03,,,,,,,
49.688,323.36,49.688,2.47,49.688,0,49.688,1,49.688,0.01501734,,,,,,,
49.695,319.3466,49.695,2.47,49.695,0,49.695,1,49.695,0.01,,,,,,,
49.702,319.12,49.702,2.48,49.702,0,49.702,1,49.702,0.01,,,,,,,
49.709,315.01,49.709,2.48,49.709,0,49.709,1,49.709,0.01,,,,,,,
49.716,313.9929,49.716,2.48,49.716,0,49.716,1,49.716,0.01,,,,,,,
49.723,311.06,49.723,2.48,49.723,0,49.723,1,49.723,0.01,,,,,,,
49.73,309.1355,49.73,2.48,49.73,0,49.73,1,49.73,0.01,,,,,,,
49.737,307.23,49.737,2.48,49.737,0,49.737,1,49.737,0.01,,,,,,,
49.744,304.7126,49.744,2.48,49.744,0,49.744,1,49.744,0.01,,,,,,,
49.751,303.54,49.751,2.48,49.751,0,49.751,1,49.751,0.01,,,,,,,
49.758,300.4865,49.758,2.48,49.758,0,49.758,1,49.758,0.01,,,,,,,
49.765,299.97,49.765,2.48,49.765,0,49.765,1,49.765,0.01,,,,,,,
49.772,296.6992,49.772,2.48,49.772,0,49.772,1,49.772,0.01,,,,,,,
49.779,296.54,49.779,2.48,49.779,0,49.779,1,49.779,0.01,,,,,,,
49.786,293.22,49.786,2.48,49.786,0,49.786,1,49.786,0.01,,,,,,,
49.793,292.3409,49.793,2.48,49.793,0,49.793,1,49.793,0.01,,,,,,,
49.8,289.99,49.8,2.48,49.8,0,49.8,1,49.8,0.01,,,,,,,
49.807,288.3149,49.807,2.48,49.807,0,49.807,1,49.807,0.01,,,,,,,
49.814,286.87,49.814,2.48,49.814,0,49.814,1,49.814,0.01,,,,,,,
49.821,284.6749,49.821,2.48,49.821,0,49.821,1,49.821,0.01,,,,,,,
49.828,283.85,49.828,2.48,49.828,0,49.828,1,49.828,0.01,,,,,,,
49.835,281.2037,49.835,2.48,49.835,0,49.835,1,49.835,0.01,,,,,,,
49.842,280.91,49.842,2.48,49.842,0,49.842,1,49.842,0.01,,,,,,,
49.849,278.0935,49.849,2.48,49.849,0,49.849,1,49.849,0.01,,,,,,,
49.856,277.8878,49.856,2.48,49.856,0,49.856,1,49.856,0.01,,,,,,,
49.863,275.3,49.863,2.48,49.863,0,49.863,1,49.863,0.01,,,,,,,
49.87,274.8116,49.87,2.48,49.87,0,49.87,1,49.87,0.01,,,,,,,
49.877,272.62,49.877,2.48,49.877,0,49.877,1,49.877,0.01,,,,,,,
49.884,271.5492,49.884,2.48,49.884,0,49.884,1,49.884,0.01,,,,,,,
49.891,270.01,49.891,2.48,49.891,0,49.891,1,49.891,0.01,,,,,,,
49.898,268.3172,49.898,2.48,49.898,0,49.898,1,49.898,0.01,,,,,,,
49.905,267.48,49.905,2.48,49.905,0,49.905,1,49.905,0.01,,,,,,,
49.912,265.264,49.912,2.48,49.912,0,49.912,1,49.912,0.01,,,,,,,
49.919,265.05,49.919,2.48,49.919,0,49.919,1,49.919,0.01,,,,,,,
49.926,262.68,49.926,2.48,49.926,0,49.926,1,49.926,0.01,,,,,,,
49.933,262.4951,49.933,2.48,49.933,0,49.933,1,49.933,0.01,,,,,,,
49.94,260.39,49.94,2.48,49.94,0,49.94,1,49.94,0.01,,,,,,,
49.947,259.8784,49.947,2.48,49.947,0,49.947,1,49.947,0.01,,,,,,,
49.954,258.17,49.954,2.48,49.954,0,49.954,1,49.954,0.01,,,,,,,
49.961,257.3721,49.961,2.48,49.961,0,49.961,1,49.961,0.01,,,,,,,
49.968,256.01,49.968,2.48,49.968,0,49.968,1,49.968,0.01,,,,,,,
49.975,254.6362,49.975,2.48,49.975,0,49.975,1,49.975,0.01,,,,,,,
49.982,253.92,49.982,2.48,49.982,0,49.982,1,49.982,0.01,,,,,,,
49.989,252.2849,49.989,2.48,49.989,0,49.989,1,49.989,0.01,,,,,,,
49.996,251.8732,49.996,2.48,49.996,0,49.996,1,49.996,0.01,,,,,,,
50.003,249.94,50.003,2.48,50.003,0,50.003,1,50.003,0.01,,,,,,,
50.01,249.7182,50.01,2.48,50.01,0,50.01,1,50.01,0.01,,,,,,,
50.017,248.06,50.017,2.48,50.017,0,50.017,1,50.017,0.01,,,,,,,
50.024,247.6613,50.024,2.48,50.024,0,50.024,1,50.024,0.01,,,,,,,
50.031,246.23,50.031,2.48,50.031,0,50.031,1,50.031,0.01,,,,,,,
50.038,245.4988,50.038,2.48,50.038,0,50.038,1,50.038,0.02239306,,,,,,,
50.045,244.48,50.045,2.48,50.045,0,50.045,1,50.045,0.03,,,,,,,
50.052,243.5639,50.052,2.48,50.052,0,50.052,1,50.052,0.03,,,,,,,
50.059,242.78,50.059,2.48,50.059,0,50.059,1,50.059,0.03,,,,,,,
50.066,241.4088,50.066,2.48,50.066,0,50.066,1,50.066,0.03,,,,,,,
50.073,241.0898,50.073,2.48,50.073,0,50.073,1,50.073,0.01,,,,,,,
50.08,239.766,50.08,2.48,50.08,0,50.08,1,50.08,0.01,,,,,,,
50.087,239.4061,50.087,2.48,50.087,0,50.087,1,50.087,0.01,,,,,,,
50.094,238.04,50.094,2.48,50.094,0,50.094,1,50.094,0.01,,,,,,,
50.101,237.6729,50.101,2.48,50.101,0,50.101,1,50.101,0.01,,,,,,,
50.108,236.58,50.108,2.48,50.108,0,50.108,1,50.108,0.01,,,,,,,
50.115,236.0839,50.115,2.48,50.115,0,50.115,1,50.115,0.01,,,,,,,
50.122,235.15,50.122,2.48,50.122,0,50.122,1,50.122,0.01,,,,,,,
50.129,234.3426,50.129,2.48,50.129,0,50.129,1,50.129,0.01,,,,,,,
50.136,233.8,50.136,2.48,50.136,0,50.136,1,50.136,0.01,,,,,,,
50.143,232.8877,50.143,2.48,50.143,0,50.143,1,50.143,0.01,,,,,,,
50.15,232.409,50.15,2.48,50.15,0,50.15,1,50.15,0.01,,,,,,,
50.157,231.3708,50.157,2.48,50.157,0,50.157,1,50.157,0.01,,,,,,,
50.164,231.0674,50.164,2.48,50.164,0,50.164,1,50.164,0.01,,,,,,,
50.171,230,50.171,2.48,50.171,0,50.171,1,50.171,0.01,,,,,,,
50.178,229.7683,50.178,2.48,50.178,0,50.178,1,50.178,0.01,,,,,,,
50.185,228.82,50.185,2.48,50.185,0,50.185,1,50.185,0.01,,,,,,,
50.192,228.3761,50.192,2.48,50.192,0,50.192,1,50.192,0.01,,,,,,,
50.199,227.68,50.199,2.48,50.199,0,50.199,1,50.199,0.01,,,,,,,
50.206,227.1587,50.206,2.48,50.206,0,50.206,1,50.206,0.01,,,,,,,
50.212,226.6,50.212,2.48,50.212,0,50.212,1,50.212,0.01,,,,,,,
50.219,225.8513,50.219,2.48,50.219,0,50.219,1,50.219,0.01,,,,,,,
50.226,225.5141,50.226,2.48,50.226,0,50.226,1,50.226,0.01,,,,,,,
50.233,224.7501,50.233,2.48,50.233,0,50.233,1,50.233,0.01,,,,,,,
50.24,224.3844,50.24,2.48,50.24,0,50.24,1,50.24,0.01,,,,,,,
50.247,223.6131,50.247,2.48,50.247,0,50.247,1,50.247,0.01,,,,,,,
50.254,223.3325,50.254,2.48,50.254,0,50.254,1,50.254,0.01,,,,,,,
50.261,222.61,50.261,2.48,50.261,0,50.261,1,50.261,0.01,,,,,,,
50.268,222.2274,50.268,2.48,50.268,0,50.268,1,50.268,0.01,,,,,,,
50.275,221.7,50.275,2.48,50.275,0,50.275,1,50.275,0.01,,,,,,,
50.282,221.2342,50.282,2.48,50.282,0,50.282,1,50.282,0.01,,,,,,,
50.289,220.81,50.289,2.48,50.289,0,50.289,1,50.289,0.01,,,,,,,
50.296,220.1764,50.296,2.48,50.296,0,50.296,1,50.296,0.01,,,,,,,
50.303,219.97,50.303,2.48,50.303,0,50.303,1,50.303,0.01,,,,,,,
50.31,219.3064,50.31,2.48,50.31,0,50.31,1,50.31,0.01,,,,,,,
50.317,219.0766,50.317,2.48,50.317,0,50.317,1,50.317,0.01,,,,,,,
50.324,218.3882,50.324,2.48,50.324,0,50.324,1,50.324,0.01,,,,,,,
50.331,218.153,50.331,2.48,50.331,0,50.331,1,50.331,0.01,,,,,,,
50.338,217.5944,50.338,2.48,50.338,0,50.338,1,50.338,0.01,,,,,,,
50.345,217.3385,50.345,2.48,50.345,0,50.345,1,50.345,0.01,,,,,,,
50.352,216.82,50.352,2.48,50.352,0,50.352,1,50.352,0.00984971,,,,,,,
50.359,216.4225,50.359,2.48,50.359,0,50.359,1,50.359,0,,,,,,,
50.366,216.1,50.366,2.48,50.366,0,50.366,1,50.366,0,,,,,,,
50.373,215.6308,50.373,2.48,50.373,0,50.373,1,50.373,0.01,,,,,,,
50.38,215.39,50.38,2.48,50.38,0,50.38,1,50.38,0.01,,,,,,,
50.387,214.8422,50.387,2.48,50.387,0,50.387,1,50.387,0.01,,,,,,,
50.394,214.73,50.394,2.48,50.394,0,50.394,1,50.394,0.01,,,,,,,
50.401,214.1533,50.401,2.48,50.401,0,50.401,1,50.401,0.01,,,,,,,
50.408,214.0034,50.408,2.48,50.408,0,50.408,1,50.408,0.01,,,,,,,
50.415,213.4632,50.415,2.48,50.415,0,50.415,1,50.415,0.01,,,,,,,
50.422,213.241,50.422,2.489954,50.422,0,50.422,1,50.422,0.01,,,,,,,
50.429,212.83,50.429,2.49,50.429,0,50.429,1,50.429,0.01,,,,,,,
50.436,212.5606,50.436,2.49,50.436,0,50.436,1,50.436,0.01,,,,,,,
50.443,212.23,50.443,2.49,50.443,0,50.443,1,50.443,0.01,,,,,,,
50.45,211.8294,50.45,2.49,50.45,0,50.45,1,50.45,0.01,,,,,,,
50.457,211.65,50.457,2.49,50.457,0,50.457,1,50.457,0.01,,,,,,,
50.464,211.2155,50.464,2.49,50.464,0,50.464,1,50.464,0.01,,,,,,,
50.471,211.1,50.471,2.49,50.471,0,50.471,1,50.471,0.01,,,,,,,
50.478,210.5918,50.478,2.49,50.478,0,50.478,1,50.478,0.01,,,,,,,
50.485,210.4725,50.485,2.49,50.485,0,50.485,1,50.485,0.01,,,,,,,
50.492,210.0343,50.492,2.49,50.492,0,50.492,1,50.492,0.01,,,,,,,
50.499,209.928,50.499,2.49,50.499,0,50.499,1,50.499,0.01,,,,,,,
50.506,209.53,50.506,2.49,50.506,0,50.506,1,50.506,0.01,,,,,,,
50.513,209.2753,50.513,2.49,50.513,0,50.513,1,50.513,0.01,,,,,,,
50.52,209.04,50.52,2.49,50.52,0,50.52,1,50.52,0.01,,,,,,,
50.527,208.7402,50.527,2.49,50.527,0,50.527,1,50.527,0.01,,,,,,,
50.534,208.57,50.534,2.49,50.534,0,50.534,1,50.534,0.01,,,,,,,
50.541,208.1931,50.541,2.49,50.541,0,50.541,1,50.541,0.01,,,,,,,
50.548,208.11,50.548,2.49,50.548,0,50.548,1,50.548,0.01,,,,,,,
50.555,207.6975,50.555,2.49,50.555,0,50.555,1,50.555,0.01,,,,,,,
50.562,207.66,50.562,2.49,50.562,0,50.562,1,50.562,0.01,,,,,,,
50.569,207.25,50.569,2.49,50.569,0,50.569,1,50.569,0.01,,,,,,,
50.576,207.1532,50.576,2.49,50.576,0,50.576,1,50.576,0.01,,,,,,,
50.583,206.84,50.583,2.49,50.583,0,50.583,1,50.583,0.01,,,,,,,
50.59,206.6305,50.59,2.49,50.59,0,50.59,1,50.59,0.03,,,,,,,
50.597,206.43,50.597,2.49,50.597,0,50.597,1,50.597,0.03,,,,,,,
50.604,206.165,50.604,2.49,50.604,0,50.604,1,50.604,0.0196185,,,,,,,
50.611,206.04,50.611,2.49,50.611,0,50.611,1,50.611,0.01,,,,,,,
50.618,205.7116,50.618,2.49,50.618,0,50.618,1,50.618,0.01,,,,,,,
50.625,205.66,50.625,2.49,50.625,0,50.625,1,50.625,0.03,,,,,,,
50.632,205.3256,50.632,2.49,50.632,0,50.632,1,50.632,0.03,,,,,,,
50.639,205.3046,50.639,2.49,50.639,0,50.639,1,50.639,0.03,,,,,,,
50.646,204.96,50.646,2.49,50.646,0,50.646,1,50.646,0.03,,,,,,,
50.653,204.9135,50.653,2.49,50.653,0,50.653,1,50.653,0.02595376,,,,,,,
50.66,204.62,50.66,2.49,50.66,0,50.66,1,50.66,0.01,,,,,,,
50.667,204.4836,50.667,2.49,50.667,0,50.667,1,50.667,0.01,,,,,,,
50.674,204.3,50.674,2.49,50.674,0,50.674,1,50.674,0.01,,,,,,,
50.681,204.0879,50.681,2.49,50.681,0,50.681,1,50.681,0.01,,,,,,,
50.688,203.97,50.688,2.49,50.688,0,50.688,1,50.688,0.01,,,,,,,
50.695,203.7027,50.695,2.49,50.695,0,50.695,1,50.695,0.01,,,,,,,
50.702,203.66,50.702,2.49,50.702,0,50.702,1,50.702,0.01,,,,,,,
50.709,203.3637,50.709,2.49,50.709,0,50.709,1,50.709,0.01,,,,,,,
50.716,203.3471,50.716,2.49,50.716,0,50.716,1,50.716,0.01,,,,,,,
50.723,203.08,50.723,2.491827,50.723,0,50.723,1,50.723,0.01,,,,,,,
50.73,203.0257,50.73,2.5,50.73,0,50.73,1,50.73,0.01,,,,,,,
50.737,202.78,50.737,2.5,50.737,0,50.737,1,50.737,0.01,,,,,,,
50.744,202.6936,50.744,2.5,50.744,0,50.744,1,50.744,0.01,,,,,,,
50.751,202.51,50.751,2.5,50.751,0,50.751,1,50.751,0.01,,,,,,,
50.758,202.3566,50.758,2.5,50.758,0,50.758,1,50.758,0.01,,,,,,,
50.765,202.25,50.765,2.5,50.765,0,50.765,1,50.765,0.01,,,,,,,
50.772,202.0574,50.772,2.5,50.772,0,50.772,1,50.772,0.01,,,,,,,
50.779,202,50.779,2.509562,50.779,0,50.779,1,50.779,0.01,,,,,,,
50.786,201.73,50.786,2.51,50.786,0,50.786,1,50.786,0.01,,,,,,,
50.793,201.7088,50.793,2.51,50.793,0,50.793,1,50.793,0.01,,,,,,,
50.8,201.49,50.8,2.51,50.8,0,50.8,1,50.8,0.01,,,,,,,
50.807,201.4432,50.807,2.51,50.807,0,50.807,1,50.807,0.01,,,,,,,
50.814,201.23,50.814,2.51,50.814,0,50.814,1,50.814,0.01,,,,,,,
50.821,201.1421,50.821,2.52,50.821,0,50.821,1,50.821,0.01,,,,,,,
50.828,201,50.828,2.52,50.828,0,50.828,1,50.828,0.01,,,,,,,
50.835,200.8788,50.835,2.52,50.835,0,50.835,1,50.835,0.01,,,,,,,
50.842,200.76,50.842,2.528462,50.842,0,50.842,1,50.842,0.01,,,,,,,
50.849,200.5797,50.849,2.53,50.849,0,50.849,1,50.849,0.01,,,,,,,
50.856,200.5283,50.856,2.530243,50.856,0,50.856,1,50.856,0.01,,,,,,,
50.863,200.3,50.863,2.54,50.863,0,50.863,1,50.863,0.01,,,,,,,
50.87,200.2837,50.87,2.54,50.87,0,50.87,1,50.87,0.01,,,,,,,
50.877,200.09,50.877,2.54,50.877,0,50.877,1,50.877,0.01,,,,,,,
50.884,200.0472,50.884,2.55,50.884,0,50.884,1,50.884,0.01,,,,,,,
50.891,199.89,50.891,2.55,50.891,0,50.891,1,50.891,0.01,,,,,,,
50.898,199.8283,50.898,2.55,50.898,0,50.898,1,50.898,0.01,,,,,,,
50.905,199.69,50.905,2.55716,50.905,0,50.905,1,50.905,0.01,,,,,,,
